,pre,post,pristi_s14_new_out_posterior_cut.csv' with 79 nodes and 1619 edges_weight,pristi_15_roi_count.csv' with 89 nodes and 1939 edges_weight,witvliet_dataset6_vol.csv' with 81 nodes and 1840 edges_weight,witvliet_dataset5_vol.csv' with 87 nodes and 2039 edges_weight,witvliet_dataset3_vol.csv' with 76 nodes and 1591 edges_weight,witvliet_dataset2_vol.csv' with 75 nodes and 1566 edges_weight,witvliet_dataset8_vol.csv' with 84 nodes and 2098 edges_weight,witvliet_dataset4_vol.csv' with 84 nodes and 1889 edges_weight,cel_n2u_adjacency.csv' with 84 nodes and 1974 edges_weight,witvliet_dataset1_vol.csv' with 77 nodes and 1623 edges_weight,cel_jsh_nr_adj.csv' with 84 nodes and 1974 edges_weight,conserved,average_size,elegans_sum,pristi_sum,pristi_specific,elegans_specific,in_pristi
2396,ASI,IL1,0.0,196.0,512961.0,121920.0,30120.0,52224.0,329520.0,90960.0,3232.0,134520.0,3232.0,10,127888.5,9,1,no,no,yes
2397,ASI,IL2,0.0,65.0,388607.0,112320.0,25680.0,87040.0,490320.0,108240.0,2616.0,93840.0,2616.0,10,131134.4,9,1,no,no,yes
2398,ASI,L V,0.0,18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,18646.0,0,1,no,no,yes
2399,ASI,PLN,0.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,202.0,0,1,no,no,yes
2400,ASI,PVD,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0,1,no,no,yes
2401,ASI,RIB,0.0,1138.0,129761.0,262440.0,121920.0,122624.0,269760.0,203040.0,14602.0,0.0,14602.0,9,126654.11111111111,8,1,no,no,yes
2402,ASI,RIP,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,172.0,0,1,no,no,yes
2403,ASI,RIS,0.0,894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,894.0,0,1,no,no,yes
2404,ASI,SAA,0.0,723.0,116244.0,56760.0,15600.0,46848.0,37200.0,3120.0,1036.0,31200.0,1036.0,10,30976.7,9,1,no,no,yes
2405,ASI,SAB,0.0,229.0,73666.0,0.0,6960.0,30720.0,0.0,0.0,1038.0,8040.0,1038.0,7,17384.428571428572,6,1,no,no,yes
2406,ASI,URX,0.0,148.0,0.0,30000.0,0.0,0.0,86160.0,8040.0,310.0,0.0,310.0,6,20828.0,5,1,no,no,yes
2407,ASI,VA2,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,252.0,0,1,no,no,yes
2408,ASI,VB1,0.0,448.0,0.0,2880.0,0.0,0.0,0.0,2280.0,0.0,0.0,0.0,3,1869.3333333333333,2,1,no,no,yes
2409,ASI,unk,0.0,187.0,0.0,0.0,0.0,0.0,34560.0,0.0,0.0,0.0,0.0,2,17373.5,1,1,no,no,yes
2410,ASI,AVA,0.0,0.0,373063.0,6840.0,0.0,59392.0,0.0,0.0,10899.0,3960.0,10899.0,6,77508.83333333333,6,0,no,no,no
2411,ASI,BAG,0.0,0.0,304803.0,363000.0,598920.0,942080.0,83760.0,334560.0,0.0,149880.0,0.0,7,396714.71428571426,7,0,no,no,no
2412,ASI,CEP,0.0,0.0,354477.0,386520.0,137520.0,197376.0,500400.0,65640.0,3284.0,114240.0,3284.0,9,195860.11111111112,9,0,no,yes,no
2413,ASI,OLL,0.0,0.0,126381.0,20760.0,28320.0,28416.0,336720.0,48840.0,1844.0,91440.0,1844.0,9,76062.77777777778,9,0,no,yes,no
2414,ASI,OLQ,0.0,0.0,155780.0,43560.0,57480.0,73216.0,104400.0,47280.0,686.0,56160.0,686.0,9,59916.444444444445,9,0,no,yes,no
2415,ASI,RIA,0.0,0.0,319334.0,117840.0,0.0,3840.0,51120.0,33840.0,733.0,12000.0,733.0,8,67430.0,8,0,no,no,no
2416,ASI,URA,0.0,0.0,1351.0,0.0,0.0,3840.0,16080.0,0.0,0.0,0.0,0.0,3,7090.333333333333,3,0,no,no,no
2417,ASI,RID,0.0,0.0,0.0,23280.0,0.0,0.0,15600.0,0.0,4108.0,0.0,4108.0,4,11774.0,4,0,no,no,no
2418,ASI,RIV,0.0,0.0,0.0,14280.0,0.0,0.0,0.0,12240.0,610.0,1800.0,610.0,5,5908.0,5,0,no,no,no
2419,ASI,AVH,0.0,0.0,0.0,0.0,0.0,17152.0,2160.0,0.0,0.0,9480.0,0.0,3,9597.333333333334,3,0,no,no,no
2420,ASI,AVD,0.0,0.0,0.0,0.0,0.0,0.0,17760.0,0.0,0.0,2280.0,0.0,2,10020.0,2,0,no,no,no
2421,ASI,RMF,0.0,0.0,0.0,0.0,0.0,0.0,440640.0,0.0,50.0,0.0,50.0,3,146913.33333333334,3,0,no,no,no
2422,ASI,SMD,0.0,0.0,0.0,0.0,0.0,0.0,26880.0,89400.0,0.0,0.0,0.0,2,58140.0,2,0,no,no,no
2423,ASI,URB,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,18600.0,0.0,0.0,0.0,2,11100.0,2,0,no,no,no
2424,ASI,RME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,0.0,0.0,0.0,1,12000.0,1,0,no,no,no
2425,ASI,VB0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.0,0.0,686.0,2,686.0,2,0,no,no,no
2426,ASI,RMD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8280.0,0.0,1,8280.0,1,0,no,no,no
2427,ASJ,ASJ,5801.0,715.0,499107.0,275160.0,140160.0,479744.0,606000.0,57840.0,3443.0,263760.0,3443.0,11,212288.45454545456,9,2,no,no,yes
2428,ASJ,ASK,56882.0,21750.0,6343095.0,5595840.0,1938240.0,2806528.0,7590240.0,1923720.0,66682.0,1274640.0,66682.0,11,2516754.4545454546,9,2,no,no,yes
2429,ASJ,AVD,695.0,62.0,163891.0,135600.0,34920.0,77568.0,246960.0,7200.0,2667.0,63480.0,2667.0,11,66882.72727272728,9,2,no,no,yes
2430,ASJ,AVE,5743.0,968.0,339609.0,157080.0,10440.0,87552.0,38400.0,45600.0,75.0,55080.0,75.0,11,67329.27272727272,9,2,no,no,yes
2431,ASJ,AVF,82346.0,40186.0,2280619.0,880920.0,0.0,0.0,7353120.0,7560.0,36455.0,0.0,36455.0,8,1339707.625,6,2,no,no,yes
2432,ASJ,AVJ,695.0,402.0,141926.0,61200.0,31200.0,1536.0,43440.0,27120.0,1234.0,9840.0,1234.0,11,29075.18181818182,9,2,no,no,yes
2433,ASJ,AWA,4466.0,2737.0,180448.0,73680.0,497160.0,250624.0,214560.0,31560.0,195.0,360840.0,195.0,11,146951.36363636365,9,2,no,no,yes
2434,ASJ,AWB,5783.0,3683.0,248371.0,252720.0,76560.0,211712.0,158640.0,29400.0,15302.0,53520.0,15302.0,11,97363.0,9,2,no,no,yes
2435,ASJ,AWC,17165.0,13392.0,0.0,0.0,0.0,0.0,48720.0,1680.0,0.0,2640.0,0.0,5,16719.4,3,2,no,no,yes
2436,ASJ,BDU,640.0,0.0,0.0,0.0,0.0,0.0,29280.0,0.0,0.0,0.0,0.0,2,14960.0,1,1,no,no,yes
2437,ASJ,CEP,1640.0,181.0,356504.0,360480.0,109680.0,90624.0,377280.0,62520.0,4108.0,81000.0,4108.0,11,131647.72727272726,9,2,no,no,yes
2438,ASJ,IL1,1298.0,506.0,132126.0,243240.0,59160.0,223744.0,287280.0,53040.0,3670.0,148800.0,3670.0,11,105139.45454545454,9,2,no,no,yes
2439,ASJ,IL2,1016.0,495.0,156118.0,212280.0,137280.0,136448.0,298560.0,109680.0,1880.0,111960.0,1880.0,11,106145.18181818182,9,2,no,no,yes
2440,ASJ,OLL,401.0,208.0,159159.0,85920.0,82800.0,91136.0,89040.0,34680.0,1329.0,63480.0,1329.0,11,55407.454545454544,9,2,no,no,yes
2441,ASJ,OLQ,29.0,0.0,118947.0,58440.0,42600.0,92928.0,117600.0,65160.0,512.0,44400.0,512.0,10,54112.8,9,1,no,no,yes
2442,ASJ,PVD,2884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2884.0,0,1,no,no,yes
2443,ASJ,PVN,47332.0,5243.0,0.0,0.0,0.0,0.0,11760.0,0.0,312.0,0.0,312.0,5,12991.8,3,2,no,no,yes
2444,ASJ,PVQ,36828.0,46344.0,9990941.0,8059680.0,2522880.0,4922368.0,13537680.0,4071480.0,137787.0,2475600.0,137787.0,11,4176306.8181818184,9,2,no,no,yes
2445,ASJ,RIC,854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,854.0,0,1,no,no,yes
2446,ASJ,RIF,990.0,175.0,120637.0,276720.0,253080.0,182272.0,64080.0,61800.0,548.0,214680.0,548.0,11,106866.36363636363,9,2,no,no,yes
2447,ASJ,RIM,198.0,656.0,12503.0,0.0,0.0,0.0,13680.0,4440.0,76.0,29400.0,76.0,8,7628.625,6,2,no,no,yes
2448,ASJ,RIS,3407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3407.0,0,1,no,no,yes
2449,ASJ,RMG,799.0,3009.0,663674.0,47160.0,25080.0,390400.0,760320.0,538800.0,4865.0,420720.0,4865.0,11,259972.0,9,2,no,no,yes
2450,ASJ,SAA,1963.0,97.0,75018.0,118800.0,122400.0,77056.0,61440.0,16800.0,0.0,41640.0,0.0,9,57246.0,7,2,no,no,yes
2451,ASJ,SDQ,632.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,402.5,0,2,yes,no,yes
2452,ASJ,SIA,205.0,648.0,147332.0,30120.0,30840.0,70656.0,24000.0,36000.0,1456.0,29400.0,1456.0,11,33828.454545454544,9,2,no,no,yes
2453,ASJ,SIB,1135.0,217.0,98672.0,100800.0,37200.0,55296.0,127440.0,40800.0,1001.0,24720.0,1001.0,11,44389.27272727273,9,2,no,no,yes
2454,ASJ,SMB,1520.0,734.0,0.0,285840.0,9000.0,236544.0,1153440.0,139440.0,4190.0,151320.0,4190.0,10,198621.8,8,2,no,no,yes
2455,ASJ,SMD,1659.0,345.0,88196.0,64920.0,34200.0,45312.0,49920.0,15840.0,506.0,20400.0,506.0,11,29254.909090909092,9,2,no,no,yes
2456,ASJ,URX,462.0,6100.0,194641.0,348480.0,88800.0,102400.0,202800.0,123120.0,2472.0,59760.0,2472.0,11,102864.27272727272,9,2,no,no,yes
2457,ASJ,URY,60.0,0.0,90900.0,34560.0,25440.0,62720.0,56400.0,32640.0,0.0,54960.0,0.0,8,44710.0,7,1,no,no,yes
2458,ASJ,L V,0.0,14311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14311.0,0,1,no,no,yes
2459,ASJ,RIB,0.0,2859.0,230799.0,49200.0,44760.0,40192.0,46080.0,18960.0,5354.0,31560.0,5354.0,10,47511.8,9,1,no,no,yes
2460,ASJ,RIP,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,45.0,0,1,no,no,yes
2461,ASJ,RMD,0.0,558.0,0.0,0.0,0.0,0.0,0.0,0.0,2352.0,120.0,2352.0,4,1345.5,3,1,no,no,yes
2462,ASJ,SAB,0.0,115.0,63528.0,138240.0,24840.0,39936.0,0.0,0.0,1220.0,46920.0,1220.0,8,39502.375,7,1,no,no,yes
2463,ASJ,URA,0.0,57.0,0.0,0.0,0.0,0.0,5280.0,120.0,0.0,6240.0,0.0,4,2924.25,3,1,no,no,yes
2464,ASJ,VA2,0.0,205.0,0.0,22680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,11442.5,1,1,no,no,yes
2465,ASJ,VB1,0.0,629.0,0.0,143040.0,0.0,0.0,0.0,61680.0,0.0,0.0,0.0,3,68449.66666666667,2,1,no,no,yes
2466,ASJ,unk,0.0,191.0,0.0,0.0,0.0,0.0,610800.0,0.0,0.0,0.0,0.0,2,305495.5,1,1,no,no,yes
2467,ASJ,AUA,0.0,0.0,1013.0,0.0,0.0,11264.0,0.0,0.0,0.0,0.0,0.0,2,6138.5,2,0,no,no,no
2468,ASJ,AVA,0.0,0.0,6758.0,0.0,103440.0,0.0,0.0,0.0,421.0,0.0,421.0,4,27760.0,4,0,no,no,no
2469,ASJ,AVH,0.0,0.0,93941.0,6840.0,9840.0,33792.0,162960.0,28560.0,133.0,20640.0,133.0,9,39648.77777777778,9,0,no,yes,no
2470,ASJ,CAN,0.0,0.0,249047.0,0.0,720.0,0.0,0.0,30480.0,0.0,0.0,0.0,3,93415.66666666667,3,0,no,no,no
2471,ASJ,URB,0.0,0.0,48321.0,88800.0,9600.0,5376.0,149520.0,0.0,0.0,2640.0,0.0,6,50709.5,6,0,no,no,no
2472,ASJ,VA3,0.0,0.0,0.0,9480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9480.0,1,0,no,no,no
2473,ASJ,VB2,0.0,0.0,0.0,99840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,99840.0,1,0,no,no,no
2474,ASJ,HSN,0.0,0.0,0.0,0.0,0.0,0.0,3831840.0,0.0,29326.0,0.0,29326.0,3,1296830.6666666667,3,0,no,no,no
2475,ASJ,VA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3720.0,0.0,0.0,0.0,1,3720.0,1,0,no,no,no
2476,ASJ,exc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920.0,0.0,0.0,0.0,1,1920.0,1,0,no,no,no
2477,ASJ,PLN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,0.0,372.0,2,372.0,2,0,no,no,no
2478,ASJ,PVC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,2,9.0,2,0,no,no,no
2479,ASJ,RID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,807.0,0.0,807.0,2,807.0,2,0,no,no,no
2480,ASJ,VB0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752.0,0.0,752.0,2,752.0,2,0,no,no,no
2481,AUA,AUA,1792.0,1045.0,33792.0,190320.0,60360.0,79360.0,116880.0,100560.0,1873.0,60360.0,1873.0,11,58928.63636363636,9,2,no,no,yes
2482,AUA,AVA,2036.0,3324.0,1361141.0,1347840.0,287640.0,360960.0,2117040.0,385560.0,16554.0,171000.0,16554.0,11,551786.2727272727,9,2,no,no,yes
2483,AUA,AVD,5571.0,7921.0,258170.0,455760.0,86880.0,345088.0,173040.0,141000.0,2079.0,144480.0,2079.0,11,147460.72727272726,9,2,no,no,yes
2484,AUA,AVE,27863.0,12879.0,1027275.0,416880.0,255960.0,733696.0,4678800.0,743040.0,25443.0,405360.0,25443.0,11,759330.8181818182,9,2,no,no,yes
2485,AUA,AWA,28946.0,16981.0,2027.0,59280.0,0.0,0.0,203040.0,1920.0,7430.0,360.0,7430.0,9,36379.333333333336,7,2,no,no,yes
2486,AUA,AWB,4847.0,1607.0,535940.0,81960.0,285360.0,232192.0,2200080.0,113520.0,8737.0,152520.0,8737.0,11,329590.9090909091,9,2,no,no,yes
2487,AUA,AWC,1117.0,16094.0,178083.0,75960.0,56880.0,21760.0,221280.0,0.0,10342.0,22320.0,10342.0,10,61417.8,8,2,no,no,yes
2488,AUA,BAG,62074.0,27302.0,1236110.0,550800.0,227400.0,300288.0,3200640.0,388200.0,8605.0,433920.0,8605.0,11,585813.0909090909,9,2,no,no,yes
2489,AUA,CEP,2508.0,1644.0,603861.0,643080.0,329760.0,450048.0,722160.0,313920.0,1090.0,198960.0,1090.0,11,297101.9090909091,9,2,no,no,yes
2490,AUA,IL1,899.0,425.0,352112.0,183120.0,129840.0,195840.0,205440.0,285120.0,379.0,168360.0,379.0,11,138355.81818181818,9,2,no,no,yes
2491,AUA,IL2,1211.0,465.0,392662.0,382200.0,240240.0,137728.0,332160.0,283920.0,1634.0,204480.0,1634.0,11,179848.54545454544,9,2,no,no,yes
2492,AUA,OLL,2439.0,3843.0,0.0,1800.0,20160.0,43520.0,27120.0,0.0,0.0,68040.0,0.0,7,23846.0,5,2,no,no,yes
2493,AUA,RIA,39488.0,20190.0,2535075.0,2550000.0,1282680.0,1183488.0,5112240.0,1299960.0,29952.0,671280.0,29952.0,11,1341300.4545454546,9,2,no,no,yes
2494,AUA,RIB,134365.0,78231.0,8391904.0,6051120.0,2669760.0,3169024.0,16788480.0,4758600.0,118854.0,1895280.0,118854.0,11,4015861.090909091,9,2,no,no,yes
2495,AUA,RIG,127.0,1047.0,57108.0,19200.0,31800.0,3584.0,226320.0,54120.0,2268.0,25440.0,2268.0,11,38480.181818181816,9,2,no,no,yes
2496,AUA,RIH,48.0,54.0,338594.0,171000.0,124680.0,37632.0,559200.0,0.0,2331.0,9240.0,2331.0,10,124511.0,8,2,no,no,yes
2497,AUA,RIM,7978.0,11463.0,584262.0,718320.0,226320.0,436992.0,1118880.0,745320.0,10196.0,176280.0,10196.0,11,367837.0,9,2,no,no,yes
2498,AUA,RIP,2839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2839.0,0,1,no,no,yes
2499,AUA,RIR,141.0,0.0,716051.0,1574520.0,501360.0,561152.0,2193120.0,316800.0,13785.0,161280.0,13785.0,10,605199.4,9,1,no,no,yes
2500,AUA,RIV,3000.0,1792.0,402800.0,224640.0,92280.0,117504.0,612240.0,198120.0,658.0,145680.0,658.0,11,163579.27272727274,9,2,no,no,yes
2501,AUA,RME,1143.0,0.0,36157.0,480480.0,132000.0,152832.0,195360.0,73560.0,0.0,129360.0,0.0,8,150111.5,7,1,no,no,yes
2502,AUA,RMH,41.0,0.0,0.0,0.0,0.0,0.0,0.0,10680.0,0.0,0.0,0.0,2,5360.5,1,1,no,no,yes
2503,AUA,SAA,136.0,204.0,0.0,5520.0,67680.0,31488.0,0.0,16320.0,0.0,116400.0,0.0,7,33964.0,5,2,no,no,yes
2504,AUA,SIB,12179.0,5206.0,349746.0,374280.0,142800.0,190976.0,592800.0,207600.0,0.0,157080.0,0.0,9,225851.88888888888,7,2,no,no,yes
2505,AUA,SMB,1883.0,931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1407.0,0,2,yes,no,yes
2506,AUA,SMD,1515.0,344.0,76707.0,85560.0,93600.0,40192.0,1200.0,23520.0,0.0,192600.0,0.0,9,57248.666666666664,7,2,no,no,yes
2507,AUA,URA,362.0,786.0,0.0,0.0,0.0,0.0,10800.0,6720.0,282.0,0.0,282.0,6,3205.3333333333335,4,2,no,no,yes
2508,AUA,URX,108869.0,59203.0,10284594.0,7551000.0,3940560.0,3968256.0,11819520.0,2108760.0,50422.0,2353320.0,50422.0,11,3844993.272727273,9,2,no,no,yes
2509,AUA,URY,696.0,1218.0,17909.0,32880.0,120240.0,37888.0,90720.0,246000.0,591.0,94440.0,591.0,11,58470.27272727273,9,2,no,no,yes
2510,AUA,AVK,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,43.0,0,1,no,no,yes
2511,AUA,AVL,0.0,572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,572.0,0,1,no,no,yes
2512,AUA,AVM,0.0,5685.0,7096.0,163440.0,0.0,0.0,0.0,76200.0,0.0,0.0,0.0,4,63105.25,3,1,no,no,yes
2513,AUA,DB1,0.0,2865.0,0.0,318840.0,194280.0,178688.0,0.0,215160.0,0.0,137640.0,0.0,6,174578.83333333334,5,1,no,no,yes
2514,AUA,DVC,0.0,637.0,0.0,0.0,0.0,0.0,0.0,2160.0,0.0,0.0,0.0,2,1398.5,1,1,no,no,yes
2515,AUA,PVT,0.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1016.0,0,1,no,no,yes
2516,AUA,RIS,0.0,9019.0,0.0,9000.0,202080.0,163072.0,50640.0,35880.0,0.0,32880.0,0.0,7,71795.85714285714,6,1,no,no,yes
2517,AUA,RMD,0.0,52.0,0.0,0.0,43560.0,0.0,0.0,0.0,1180.0,47280.0,1180.0,5,18650.4,4,1,no,no,yes
2518,AUA,RMF,0.0,957.0,0.0,0.0,0.0,0.0,61920.0,0.0,0.0,0.0,0.0,2,31438.5,1,1,no,no,yes
2519,AUA,SAB,0.0,204.0,32102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,16153.0,1,1,no,no,yes
2520,AUA,VA1,0.0,783.0,0.0,159360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,80071.5,1,1,no,no,yes
2521,AUA,unk,0.0,302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,302.0,0,1,no,no,yes
2522,AUA,AVB,0.0,0.0,260873.0,444120.0,130560.0,197632.0,1160400.0,312000.0,1560.0,126960.0,1560.0,9,292851.6666666667,9,0,no,yes,no
2523,AUA,DVA,0.0,0.0,1034034.0,640080.0,21600.0,257280.0,3813120.0,246120.0,22463.0,197880.0,22463.0,9,695004.4444444445,9,0,no,yes,no
2524,AUA,OLQ,0.0,0.0,75017.0,172560.0,42360.0,61440.0,25200.0,153360.0,463.0,167040.0,463.0,9,77544.77777777778,9,0,no,yes,no
2525,AUA,RIC,0.0,0.0,38184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38184.0,1,0,no,no,no
2526,AUA,RID,0.0,0.0,264252.0,2880.0,25200.0,3584.0,113760.0,9720.0,5873.0,39000.0,5873.0,9,52238.0,9,0,no,yes,no
2527,AUA,RIF,0.0,0.0,207820.0,14160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,110990.0,2,0,no,no,no
2528,AUA,AVH,0.0,0.0,0.0,106560.0,28080.0,0.0,60240.0,0.0,0.0,0.0,0.0,3,64960.0,3,0,no,no,no
2529,AUA,PVC,0.0,0.0,0.0,9120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9120.0,1,0,no,no,no
2530,AUA,PVP,0.0,0.0,0.0,1680.0,0.0,0.0,106320.0,0.0,158.0,0.0,158.0,4,27079.0,4,0,no,no,no
2531,AWC,AWC,11809.0,4424.0,4703508.0,4723920.0,1773120.0,2196224.0,11243520.0,2341920.0,49032.0,991680.0,49032.0,11,2553471.727272727,9,2,no,no,yes
2532,AWC,PVN,11639.0,9661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,10650.0,0,2,yes,no,yes
2533,AWC,RIH,58.0,553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,305.5,0,2,yes,no,yes
2534,AWC,RIR,896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,114.0,3,374.6666666666667,2,1,no,no,yes
2535,AWC,RIS,4820.0,1448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3134.0,0,2,yes,no,yes
2536,AWC,RMG,5137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5137.0,0,1,no,no,yes
2537,AWC,SMB,1386.0,416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,901.0,0,2,yes,no,yes
2538,AWC,BAG,0.0,2183.0,2950715.0,701640.0,458880.0,285952.0,6926400.0,1822320.0,18.0,64680.0,18.0,10,1321280.6,9,1,no,no,yes
2539,AWC,IL1,0.0,691.0,259858.0,330840.0,53280.0,271616.0,420000.0,234960.0,2922.0,305040.0,2922.0,10,188212.9,9,1,no,no,yes
2540,AWC,IL2,0.0,643.0,515324.0,376680.0,75840.0,229632.0,736320.0,241560.0,1894.0,183000.0,1894.0,10,236278.7,9,1,no,no,yes
2541,AWC,L V,0.0,5360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5360.0,0,1,no,no,yes
2542,AWC,OLQ,0.0,1263.0,278782.0,178920.0,91320.0,94208.0,364800.0,77520.0,589.0,147000.0,589.0,10,123499.1,9,1,no,no,yes
2543,AWC,PVD,0.0,1548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1548.0,0,1,no,no,yes
2544,AWC,PVP,0.0,381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,381.0,0,1,no,no,yes
2545,AWC,PVQ,0.0,2136.0,0.0,1800.0,480.0,0.0,0.0,480.0,1.0,0.0,1.0,6,816.3333333333334,5,1,no,no,yes
2546,AWC,RIA,0.0,51.0,81775.0,96240.0,15960.0,129536.0,3840.0,33960.0,4403.0,39360.0,4403.0,10,40952.8,9,1,no,no,yes
2547,AWC,RIB,0.0,7752.0,268983.0,399480.0,126120.0,270336.0,826560.0,150240.0,11010.0,52320.0,11010.0,10,212381.1,9,1,no,no,yes
2548,AWC,RID,0.0,771.0,0.0,256080.0,0.0,0.0,52080.0,0.0,3331.0,9000.0,3331.0,6,54098.833333333336,5,1,no,no,yes
2549,AWC,RIM,0.0,1021.0,552499.0,123720.0,216120.0,301824.0,258720.0,85560.0,15128.0,102360.0,15128.0,10,167208.0,9,1,no,no,yes
2550,AWC,SAB,0.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,598.0,0.0,598.0,3,512.6666666666666,2,1,no,no,yes
2551,AWC,SIB,0.0,3029.0,697128.0,464400.0,268440.0,498944.0,939600.0,148080.0,0.0,307440.0,0.0,8,415882.625,7,1,no,no,yes
2552,AWC,URA,0.0,71.0,20950.0,0.0,0.0,1024.0,12480.0,20160.0,0.0,0.0,0.0,5,10937.0,4,1,no,no,yes
2553,AWC,URY,0.0,67.0,94954.0,126600.0,18360.0,64256.0,282000.0,79560.0,471.0,94560.0,471.0,10,76129.9,9,1,no,no,yes
2554,AWC,VA2,0.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,464.0,0,1,no,no,yes
2555,AWC,VB1,0.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,418.0,0,1,no,no,yes
2556,AWC,unk,0.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,304.0,0,1,no,no,yes
2557,AWC,CEP,0.0,0.0,590682.0,287280.0,264960.0,379904.0,381600.0,65040.0,2448.0,171240.0,2448.0,9,238400.22222222222,9,0,no,yes,no
2558,AWC,OLL,0.0,0.0,297705.0,219600.0,20880.0,52480.0,480960.0,80040.0,1963.0,77040.0,1963.0,9,136959.0,9,0,no,yes,no
2559,AWC,SAA,0.0,0.0,86843.0,5760.0,11880.0,93952.0,0.0,11640.0,1549.0,97800.0,1549.0,8,38871.625,8,0,no,no,no
2560,AWC,URB,0.0,0.0,7434.0,3360.0,0.0,0.0,56880.0,22320.0,0.0,27600.0,0.0,5,23518.8,5,0,no,no,no
2561,AWC,DB1,0.0,0.0,0.0,82080.0,34680.0,0.0,0.0,0.0,0.0,0.0,0.0,2,58380.0,2,0,no,no,no
2562,AWC,RIV,0.0,0.0,0.0,28200.0,4680.0,8192.0,0.0,0.0,1308.0,10560.0,1308.0,6,9041.333333333334,6,0,no,no,no
2563,AWC,SMD,0.0,0.0,0.0,0.0,600.0,1536.0,0.0,0.0,1088.0,17760.0,1088.0,5,4414.4,5,0,no,no,no
2564,AWC,HSN,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,1,6000.0,1,0,no,no,no
2565,AWC,RMF,0.0,0.0,0.0,0.0,0.0,0.0,1897440.0,0.0,1361.0,0.0,1361.0,3,633387.3333333334,3,0,no,no,no
