,pre,post,pristi_s14_new_out_posterior_cut.csv' with 79 nodes and 1619 edges_weight,pristi_15_roi_count.csv' with 89 nodes and 1939 edges_weight,witvliet_dataset8_vol.csv' with 84 nodes and 2098 edges_weight,conserved,average_size,elegans_sum,pristi_sum,pristi_specific,elegans_specific,in_pristi
1903,AIY,AVH,0.0,0.0,558000.0,1,558000.0,1,0,no,yes,no
1904,AIY,AVM,0.0,0.0,88320.0,1,88320.0,1,0,no,yes,no
1905,AIY,BDU,0.0,0.0,85680.0,1,85680.0,1,0,no,yes,no
1906,AIY,FLP,0.0,0.0,124320.0,1,124320.0,1,0,no,yes,no
1907,AIY,IL2,0.0,0.0,4320.0,1,4320.0,1,0,no,yes,no
1908,AIY,PVQ,0.0,0.0,180960.0,1,180960.0,1,0,no,yes,no
1909,AIY,RIR,0.0,0.0,1614480.0,1,1614480.0,1,0,no,yes,no
1910,AIY,RIV,0.0,0.0,71760.0,1,71760.0,1,0,no,yes,no
1911,AIY,RME,0.0,0.0,770880.0,1,770880.0,1,0,no,yes,no
1912,AIY,RMG,0.0,0.0,46560.0,1,46560.0,1,0,no,yes,no
1913,AIY,URX,0.0,0.0,714960.0,1,714960.0,1,0,no,yes,no
1914,ASE,ASE,254.0,688.0,326880.0,3,109274.0,1,2,no,no,yes
1915,ASE,ASG,75372.0,28511.0,2371920.0,3,825267.6666666666,1,2,no,no,yes
1916,ASE,ASH,124011.0,54789.0,4800960.0,3,1659920.0,1,2,no,no,yes
1917,ASE,ASJ,176.0,7368.0,1547280.0,3,518274.6666666667,1,2,no,no,yes
1918,ASE,ASK,19537.0,17604.0,3013200.0,3,1016780.3333333334,1,2,no,no,yes
1919,ASE,AUA,6352.0,1967.0,756960.0,3,255093.0,1,2,no,no,yes
1920,ASE,AVE,333.0,0.0,0.0,1,333.0,0,1,no,no,yes
1921,ASE,AWA,15899.0,10450.0,15918240.0,3,5314863.0,1,2,no,no,yes
1922,ASE,AWC,10475.0,26948.0,12786000.0,3,4274474.333333333,1,2,no,no,yes
1923,ASE,CEP,5161.0,1569.0,10080.0,3,5603.333333333333,1,2,no,no,yes
1924,ASE,IL1,245.0,323.0,311520.0,3,104029.33333333333,1,2,no,no,yes
1925,ASE,IL2,1898.0,1109.0,282240.0,3,95082.33333333333,1,2,no,no,yes
1926,ASE,OLL,1822.0,2260.0,290880.0,3,98320.66666666667,1,2,no,no,yes
1927,ASE,OLQ,301.0,961.0,29280.0,3,10180.666666666666,1,2,no,no,yes
1928,ASE,PVD,189.0,473.0,0.0,2,331.0,0,2,yes,no,yes
1929,ASE,RIA,350.0,271.0,276000.0,3,92207.0,1,2,no,no,yes
1930,ASE,RIB,5888.0,8082.0,21360.0,3,11776.666666666666,1,2,no,no,yes
1931,ASE,RIM,6957.0,4413.0,25200.0,3,12190.0,1,2,no,no,yes
1932,ASE,RIV,498.0,0.0,0.0,1,498.0,0,1,no,no,yes
1933,ASE,RME,167.0,0.0,12240.0,2,6203.5,1,1,no,no,yes
1934,ASE,SAA,2.0,27.0,396240.0,3,132089.66666666666,1,2,no,no,yes
1935,ASE,SIB,4045.0,3880.0,58560.0,3,22161.666666666668,1,2,no,no,yes
1936,ASE,URA,411.0,346.0,0.0,2,378.5,0,2,yes,no,yes
1937,ASE,URB,400.0,280.0,0.0,2,340.0,0,2,yes,no,yes
1938,ASE,URY,523.0,648.0,2640.0,3,1270.3333333333333,1,2,no,no,yes
1939,ASE,ASI,0.0,5867.0,5148480.0,2,2577173.5,1,1,no,no,yes
1940,ASE,PVN,0.0,1157.0,0.0,1,1157.0,0,1,no,no,yes
1941,ASE,SAB,0.0,37.0,0.0,1,37.0,0,1,no,no,yes
1942,ASE,VA2,0.0,91.0,0.0,1,91.0,0,1,no,no,yes
1943,ASE,AVF,0.0,0.0,15600.0,1,15600.0,1,0,no,yes,no
1944,ASE,AVH,0.0,0.0,6960.0,1,6960.0,1,0,no,yes,no
1945,ASE,AVJ,0.0,0.0,3360.0,1,3360.0,1,0,no,yes,no
1946,ASE,AWB,0.0,0.0,3018240.0,1,3018240.0,1,0,no,yes,no
1947,ASE,BAG,0.0,0.0,2777520.0,1,2777520.0,1,0,no,yes,no
1948,ASE,DVC,0.0,0.0,16080.0,1,16080.0,1,0,no,yes,no
1949,ASE,HSN,0.0,0.0,545280.0,1,545280.0,1,0,no,yes,no
1950,ASE,PLN,0.0,0.0,17520.0,1,17520.0,1,0,no,yes,no
1951,ASE,PVQ,0.0,0.0,1495920.0,1,1495920.0,1,0,no,yes,no
1952,ASE,RIC,0.0,0.0,63600.0,1,63600.0,1,0,no,yes,no
1953,ASE,RID,0.0,0.0,11520.0,1,11520.0,1,0,no,yes,no
1954,ASE,RIF,0.0,0.0,258960.0,1,258960.0,1,0,no,yes,no
1955,ASE,RIR,0.0,0.0,480.0,1,480.0,1,0,no,yes,no
1956,ASE,RMD,0.0,0.0,3120.0,1,3120.0,1,0,no,yes,no
1957,ASE,RMF,0.0,0.0,20160.0,1,20160.0,1,0,no,yes,no
1958,ASE,RMG,0.0,0.0,55680.0,1,55680.0,1,0,no,yes,no
1959,ASE,SMB,0.0,0.0,41040.0,1,41040.0,1,0,no,yes,no
1960,ASE,URX,0.0,0.0,22080.0,1,22080.0,1,0,no,yes,no
1961,ASH,ASH,1284.0,0.0,367200.0,2,184242.0,1,1,no,no,yes
1962,ASH,ASI,1698.0,9026.0,443040.0,3,151254.66666666666,1,2,no,no,yes
1963,ASH,ASK,30034.0,26111.0,1678080.0,3,578075.0,1,2,no,no,yes
1964,ASH,AUA,294.0,0.0,0.0,1,294.0,0,1,no,no,yes
1965,ASH,AWA,1650.0,5705.0,5144880.0,3,1717411.6666666667,1,2,no,no,yes
1966,ASH,AWC,40246.0,36297.0,3120.0,3,26554.333333333332,1,2,no,no,yes
1967,ASH,IL1,188.0,0.0,0.0,1,188.0,0,1,no,no,yes
1968,ASH,IL2,1353.0,0.0,0.0,1,1353.0,0,1,no,no,yes
1969,ASH,OLL,1406.0,0.0,0.0,1,1406.0,0,1,no,no,yes
1970,ASH,OLQ,530.0,0.0,0.0,1,530.0,0,1,no,no,yes
1971,ASH,PVD,1663.0,671.0,0.0,2,1167.0,0,2,yes,no,yes
1972,ASH,RIM,5446.0,6610.0,1018560.0,3,343538.6666666667,1,2,no,no,yes
1973,ASH,SAA,714.0,0.0,0.0,1,714.0,0,1,no,no,yes
1974,ASH,SIB,7541.0,2459.0,224640.0,3,78213.33333333333,1,2,no,no,yes
1975,ASH,URA,296.0,0.0,0.0,1,296.0,0,1,no,no,yes
1976,ASH,URB,80.0,0.0,0.0,1,80.0,0,1,no,no,yes
1977,ASH,URY,79.0,0.0,0.0,1,79.0,0,1,no,no,yes
1978,ASH,ASJ,0.0,1524.0,108000.0,2,54762.0,1,1,no,no,yes
1979,ASH,AWB,0.0,1829.0,3194160.0,2,1597994.5,1,1,no,no,yes
1980,ASH,CEP,0.0,2916.0,0.0,1,2916.0,0,1,no,no,yes
1981,ASH,PVN,0.0,14432.0,5040.0,2,9736.0,1,1,no,no,yes
1982,ASH,PVQ,0.0,5454.0,2731440.0,2,1368447.0,1,1,no,no,yes
1983,ASH,RIH,0.0,123.0,0.0,1,123.0,0,1,no,no,yes
1984,ASH,SAB,0.0,36.0,0.0,1,36.0,0,1,no,no,yes
1985,ASH,unk,0.0,178.0,0.0,1,178.0,0,1,no,no,yes
1986,ASH,AVA,0.0,0.0,5287200.0,1,5287200.0,1,0,no,yes,no
1987,ASH,AVB,0.0,0.0,7523040.0,1,7523040.0,1,0,no,yes,no
1988,ASH,AVD,0.0,0.0,3174240.0,1,3174240.0,1,0,no,yes,no
1989,ASH,AVE,0.0,0.0,150000.0,1,150000.0,1,0,no,yes,no
1990,ASH,AVF,0.0,0.0,3714240.0,1,3714240.0,1,0,no,yes,no
1991,ASH,AVH,0.0,0.0,4469520.0,1,4469520.0,1,0,no,yes,no
1992,ASH,AVJ,0.0,0.0,577200.0,1,577200.0,1,0,no,yes,no
1993,ASH,BDU,0.0,0.0,204240.0,1,204240.0,1,0,no,yes,no
1994,ASH,HSN,0.0,0.0,10678320.0,1,10678320.0,1,0,no,yes,no
1995,ASH,PLN,0.0,0.0,29760.0,1,29760.0,1,0,no,yes,no
1996,ASH,PVC,0.0,0.0,646800.0,1,646800.0,1,0,no,yes,no
1997,ASH,PVP,0.0,0.0,475920.0,1,475920.0,1,0,no,yes,no
1998,ASH,RIA,0.0,0.0,211920.0,1,211920.0,1,0,no,yes,no
1999,ASH,RIC,0.0,0.0,714720.0,1,714720.0,1,0,no,yes,no
2000,ASH,RID,0.0,0.0,1040640.0,1,1040640.0,1,0,no,yes,no
2001,ASH,RIF,0.0,0.0,10317120.0,1,10317120.0,1,0,no,yes,no
2002,ASH,RIG,0.0,0.0,8880.0,1,8880.0,1,0,no,yes,no
2003,ASH,RIR,0.0,0.0,512640.0,1,512640.0,1,0,no,yes,no
2004,ASH,RIS,0.0,0.0,369840.0,1,369840.0,1,0,no,yes,no
2005,ASH,RME,0.0,0.0,137280.0,1,137280.0,1,0,no,yes,no
2006,ASH,RMG,0.0,0.0,2514720.0,1,2514720.0,1,0,no,yes,no
2007,ASH,SMB,0.0,0.0,2050320.0,1,2050320.0,1,0,no,yes,no
2008,ASH,URX,0.0,0.0,2918400.0,1,2918400.0,1,0,no,yes,no
2009,ASI,ASI,1159.0,1122.0,18960.0,3,7080.333333333333,1,2,no,no,yes
2010,ASI,ASJ,14870.0,19633.0,630720.0,3,221741.0,1,2,no,no,yes
2011,ASI,ASK,9003.0,12599.0,1245600.0,3,422400.6666666667,1,2,no,no,yes
2012,ASI,AVB,18460.0,10781.0,0.0,2,14620.5,0,2,yes,no,yes
2013,ASI,AVF,11500.0,2824.0,0.0,2,7162.0,0,2,yes,no,yes
2014,ASI,AVJ,3974.0,1773.0,324960.0,3,110235.66666666667,1,2,no,no,yes
2015,ASI,AWA,25392.0,16078.0,1674480.0,3,571983.3333333334,1,2,no,no,yes
2016,ASI,AWB,19185.0,19386.0,1048320.0,3,362297.0,1,2,no,no,yes
2017,ASI,AWC,77178.0,54165.0,26315520.0,3,8815621.0,1,2,no,no,yes
2018,ASI,BDU,86.0,0.0,0.0,1,86.0,0,1,no,no,yes
2019,ASI,PVC,187.0,4868.0,0.0,2,2527.5,0,2,yes,no,yes
2020,ASI,PVN,38494.0,28305.0,0.0,2,33399.5,0,2,yes,no,yes
2021,ASI,PVP,5731.0,0.0,0.0,1,5731.0,0,1,no,no,yes
2022,ASI,PVQ,2510.0,19801.0,0.0,2,11155.5,0,2,yes,no,yes
2023,ASI,RIC,927.0,0.0,11040.0,2,5983.5,1,1,no,no,yes
2024,ASI,RIF,10984.0,2743.0,0.0,2,6863.5,0,2,yes,no,yes
2025,ASI,RIH,351.0,0.0,0.0,1,351.0,0,1,no,no,yes
2026,ASI,RIM,569.0,713.0,86160.0,3,29147.333333333332,1,2,no,no,yes
2027,ASI,RMG,2583.0,0.0,0.0,1,2583.0,0,1,no,no,yes
2028,ASI,SIB,2564.0,0.0,48960.0,2,25762.0,1,1,no,no,yes
2029,ASI,SMB,37480.0,11169.0,0.0,2,24324.5,0,2,yes,no,yes
2030,ASI,URY,1140.0,0.0,140160.0,2,70650.0,1,1,no,no,yes
2031,ASI,AUA,0.0,5919.0,11040.0,2,8479.5,1,1,no,no,yes
2032,ASI,IL1,0.0,196.0,329520.0,2,164858.0,1,1,no,no,yes
2033,ASI,IL2,0.0,65.0,490320.0,2,245192.5,1,1,no,no,yes
2034,ASI,L V,0.0,18646.0,0.0,1,18646.0,0,1,no,no,yes
2035,ASI,PLN,0.0,202.0,0.0,1,202.0,0,1,no,no,yes
2036,ASI,PVD,0.0,100.0,0.0,1,100.0,0,1,no,no,yes
2037,ASI,RIB,0.0,1138.0,269760.0,2,135449.0,1,1,no,no,yes
2038,ASI,RIP,0.0,172.0,0.0,1,172.0,0,1,no,no,yes
2039,ASI,RIS,0.0,894.0,0.0,1,894.0,0,1,no,no,yes
2040,ASI,SAA,0.0,723.0,37200.0,2,18961.5,1,1,no,no,yes
2041,ASI,SAB,0.0,229.0,0.0,1,229.0,0,1,no,no,yes
2042,ASI,URX,0.0,148.0,86160.0,2,43154.0,1,1,no,no,yes
2043,ASI,VA2,0.0,252.0,0.0,1,252.0,0,1,no,no,yes
2044,ASI,VB1,0.0,448.0,0.0,1,448.0,0,1,no,no,yes
2045,ASI,unk,0.0,187.0,34560.0,2,17373.5,1,1,no,no,yes
2046,ASI,AVD,0.0,0.0,17760.0,1,17760.0,1,0,no,yes,no
2047,ASI,AVH,0.0,0.0,2160.0,1,2160.0,1,0,no,yes,no
2048,ASI,BAG,0.0,0.0,83760.0,1,83760.0,1,0,no,yes,no
2049,ASI,CEP,0.0,0.0,500400.0,1,500400.0,1,0,no,yes,no
2050,ASI,OLL,0.0,0.0,336720.0,1,336720.0,1,0,no,yes,no
2051,ASI,OLQ,0.0,0.0,104400.0,1,104400.0,1,0,no,yes,no
2052,ASI,RIA,0.0,0.0,51120.0,1,51120.0,1,0,no,yes,no
2053,ASI,RID,0.0,0.0,15600.0,1,15600.0,1,0,no,yes,no
2054,ASI,RMF,0.0,0.0,440640.0,1,440640.0,1,0,no,yes,no
2055,ASI,SMD,0.0,0.0,26880.0,1,26880.0,1,0,no,yes,no
2056,ASI,URA,0.0,0.0,16080.0,1,16080.0,1,0,no,yes,no
2057,ASI,URB,0.0,0.0,3600.0,1,3600.0,1,0,no,yes,no
2058,ASJ,ASJ,5801.0,715.0,606000.0,3,204172.0,1,2,no,no,yes
2059,ASJ,ASK,56882.0,21750.0,7590240.0,3,2556290.6666666665,1,2,no,no,yes
2060,ASJ,AVD,695.0,62.0,246960.0,3,82572.33333333333,1,2,no,no,yes
2061,ASJ,AVE,5743.0,968.0,38400.0,3,15037.0,1,2,no,no,yes
2062,ASJ,AVF,82346.0,40186.0,7353120.0,3,2491884.0,1,2,no,no,yes
2063,ASJ,AVJ,695.0,402.0,43440.0,3,14845.666666666666,1,2,no,no,yes
2064,ASJ,AWA,4466.0,2737.0,214560.0,3,73921.0,1,2,no,no,yes
2065,ASJ,AWB,5783.0,3683.0,158640.0,3,56035.333333333336,1,2,no,no,yes
2066,ASJ,AWC,17165.0,13392.0,48720.0,3,26425.666666666668,1,2,no,no,yes
2067,ASJ,BDU,640.0,0.0,29280.0,2,14960.0,1,1,no,no,yes
2068,ASJ,CEP,1640.0,181.0,377280.0,3,126367.0,1,2,no,no,yes
2069,ASJ,IL1,1298.0,506.0,287280.0,3,96361.33333333333,1,2,no,no,yes
2070,ASJ,IL2,1016.0,495.0,298560.0,3,100023.66666666667,1,2,no,no,yes
2071,ASJ,OLL,401.0,208.0,89040.0,3,29883.0,1,2,no,no,yes
2072,ASJ,OLQ,29.0,0.0,117600.0,2,58814.5,1,1,no,no,yes
2073,ASJ,PVD,2884.0,0.0,0.0,1,2884.0,0,1,no,no,yes
2074,ASJ,PVN,47332.0,5243.0,11760.0,3,21445.0,1,2,no,no,yes
2075,ASJ,PVQ,36828.0,46344.0,13537680.0,3,4540284.0,1,2,no,no,yes
2076,ASJ,RIC,854.0,0.0,0.0,1,854.0,0,1,no,no,yes
2077,ASJ,RIF,990.0,175.0,64080.0,3,21748.333333333332,1,2,no,no,yes
2078,ASJ,RIM,198.0,656.0,13680.0,3,4844.666666666667,1,2,no,no,yes
2079,ASJ,RIS,3407.0,0.0,0.0,1,3407.0,0,1,no,no,yes
2080,ASJ,RMG,799.0,3009.0,760320.0,3,254709.33333333334,1,2,no,no,yes
2081,ASJ,SAA,1963.0,97.0,61440.0,3,21166.666666666668,1,2,no,no,yes
2082,ASJ,SDQ,632.0,173.0,0.0,2,402.5,0,2,yes,no,yes
2083,ASJ,SIA,205.0,648.0,24000.0,3,8284.333333333334,1,2,no,no,yes
2084,ASJ,SIB,1135.0,217.0,127440.0,3,42930.666666666664,1,2,no,no,yes
2085,ASJ,SMB,1520.0,734.0,1153440.0,3,385231.3333333333,1,2,no,no,yes
2086,ASJ,SMD,1659.0,345.0,49920.0,3,17308.0,1,2,no,no,yes
2087,ASJ,URX,462.0,6100.0,202800.0,3,69787.33333333333,1,2,no,no,yes
2088,ASJ,URY,60.0,0.0,56400.0,2,28230.0,1,1,no,no,yes
2089,ASJ,L V,0.0,14311.0,0.0,1,14311.0,0,1,no,no,yes
2090,ASJ,RIB,0.0,2859.0,46080.0,2,24469.5,1,1,no,no,yes
2091,ASJ,RIP,0.0,45.0,0.0,1,45.0,0,1,no,no,yes
2092,ASJ,RMD,0.0,558.0,0.0,1,558.0,0,1,no,no,yes
2093,ASJ,SAB,0.0,115.0,0.0,1,115.0,0,1,no,no,yes
2094,ASJ,URA,0.0,57.0,5280.0,2,2668.5,1,1,no,no,yes
2095,ASJ,VA2,0.0,205.0,0.0,1,205.0,0,1,no,no,yes
2096,ASJ,VB1,0.0,629.0,0.0,1,629.0,0,1,no,no,yes
2097,ASJ,unk,0.0,191.0,610800.0,2,305495.5,1,1,no,no,yes
2098,ASJ,AVH,0.0,0.0,162960.0,1,162960.0,1,0,no,yes,no
2099,ASJ,HSN,0.0,0.0,3831840.0,1,3831840.0,1,0,no,yes,no
2100,ASJ,URB,0.0,0.0,149520.0,1,149520.0,1,0,no,yes,no
2101,AUA,AUA,1792.0,1045.0,116880.0,3,39905.666666666664,1,2,no,no,yes
2102,AUA,AVA,2036.0,3324.0,2117040.0,3,707466.6666666666,1,2,no,no,yes
2103,AUA,AVD,5571.0,7921.0,173040.0,3,62177.333333333336,1,2,no,no,yes
2104,AUA,AVE,27863.0,12879.0,4678800.0,3,1573180.6666666667,1,2,no,no,yes
2105,AUA,AWA,28946.0,16981.0,203040.0,3,82989.0,1,2,no,no,yes
2106,AUA,AWB,4847.0,1607.0,2200080.0,3,735511.3333333334,1,2,no,no,yes
2107,AUA,AWC,1117.0,16094.0,221280.0,3,79497.0,1,2,no,no,yes
2108,AUA,BAG,62074.0,27302.0,3200640.0,3,1096672.0,1,2,no,no,yes
2109,AUA,CEP,2508.0,1644.0,722160.0,3,242104.0,1,2,no,no,yes
2110,AUA,IL1,899.0,425.0,205440.0,3,68921.33333333333,1,2,no,no,yes
2111,AUA,IL2,1211.0,465.0,332160.0,3,111278.66666666667,1,2,no,no,yes
2112,AUA,OLL,2439.0,3843.0,27120.0,3,11134.0,1,2,no,no,yes
2113,AUA,RIA,39488.0,20190.0,5112240.0,3,1723972.6666666667,1,2,no,no,yes
2114,AUA,RIB,134365.0,78231.0,16788480.0,3,5667025.333333333,1,2,no,no,yes
2115,AUA,RIG,127.0,1047.0,226320.0,3,75831.33333333333,1,2,no,no,yes
2116,AUA,RIH,48.0,54.0,559200.0,3,186434.0,1,2,no,no,yes
2117,AUA,RIM,7978.0,11463.0,1118880.0,3,379440.3333333333,1,2,no,no,yes
2118,AUA,RIP,2839.0,0.0,0.0,1,2839.0,0,1,no,no,yes
2119,AUA,RIR,141.0,0.0,2193120.0,2,1096630.5,1,1,no,no,yes
2120,AUA,RIV,3000.0,1792.0,612240.0,3,205677.33333333334,1,2,no,no,yes
2121,AUA,RME,1143.0,0.0,195360.0,2,98251.5,1,1,no,no,yes
2122,AUA,RMH,41.0,0.0,0.0,1,41.0,0,1,no,no,yes
2123,AUA,SAA,136.0,204.0,0.0,2,170.0,0,2,yes,no,yes
2124,AUA,SIB,12179.0,5206.0,592800.0,3,203395.0,1,2,no,no,yes
2125,AUA,SMB,1883.0,931.0,0.0,2,1407.0,0,2,yes,no,yes
2126,AUA,SMD,1515.0,344.0,1200.0,3,1019.6666666666666,1,2,no,no,yes
2127,AUA,URA,362.0,786.0,10800.0,3,3982.6666666666665,1,2,no,no,yes
2128,AUA,URX,108869.0,59203.0,11819520.0,3,3995864.0,1,2,no,no,yes
2129,AUA,URY,696.0,1218.0,90720.0,3,30878.0,1,2,no,no,yes
2130,AUA,AVK,0.0,43.0,0.0,1,43.0,0,1,no,no,yes
2131,AUA,AVL,0.0,572.0,0.0,1,572.0,0,1,no,no,yes
2132,AUA,AVM,0.0,5685.0,0.0,1,5685.0,0,1,no,no,yes
2133,AUA,DB1,0.0,2865.0,0.0,1,2865.0,0,1,no,no,yes
2134,AUA,DVC,0.0,637.0,0.0,1,637.0,0,1,no,no,yes
2135,AUA,PVT,0.0,1016.0,0.0,1,1016.0,0,1,no,no,yes
2136,AUA,RIS,0.0,9019.0,50640.0,2,29829.5,1,1,no,no,yes
2137,AUA,RMD,0.0,52.0,0.0,1,52.0,0,1,no,no,yes
2138,AUA,RMF,0.0,957.0,61920.0,2,31438.5,1,1,no,no,yes
2139,AUA,SAB,0.0,204.0,0.0,1,204.0,0,1,no,no,yes
2140,AUA,VA1,0.0,783.0,0.0,1,783.0,0,1,no,no,yes
2141,AUA,unk,0.0,302.0,0.0,1,302.0,0,1,no,no,yes
2142,AUA,AVB,0.0,0.0,1160400.0,1,1160400.0,1,0,no,yes,no
2143,AUA,AVH,0.0,0.0,60240.0,1,60240.0,1,0,no,yes,no
2144,AUA,DVA,0.0,0.0,3813120.0,1,3813120.0,1,0,no,yes,no
2145,AUA,OLQ,0.0,0.0,25200.0,1,25200.0,1,0,no,yes,no
2146,AUA,PVP,0.0,0.0,106320.0,1,106320.0,1,0,no,yes,no
2147,AUA,RID,0.0,0.0,113760.0,1,113760.0,1,0,no,yes,no
2148,AWC,AWC,11809.0,4424.0,11243520.0,3,3753251.0,1,2,no,no,yes
2149,AWC,PVN,11639.0,9661.0,0.0,2,10650.0,0,2,yes,no,yes
2150,AWC,RIH,58.0,553.0,0.0,2,305.5,0,2,yes,no,yes
2151,AWC,RIR,896.0,0.0,0.0,1,896.0,0,1,no,no,yes
2152,AWC,RIS,4820.0,1448.0,0.0,2,3134.0,0,2,yes,no,yes
2153,AWC,RMG,5137.0,0.0,0.0,1,5137.0,0,1,no,no,yes
2154,AWC,SMB,1386.0,416.0,0.0,2,901.0,0,2,yes,no,yes
2155,AWC,BAG,0.0,2183.0,6926400.0,2,3464291.5,1,1,no,no,yes
2156,AWC,IL1,0.0,691.0,420000.0,2,210345.5,1,1,no,no,yes
2157,AWC,IL2,0.0,643.0,736320.0,2,368481.5,1,1,no,no,yes
2158,AWC,L V,0.0,5360.0,0.0,1,5360.0,0,1,no,no,yes
2159,AWC,OLQ,0.0,1263.0,364800.0,2,183031.5,1,1,no,no,yes
2160,AWC,PVD,0.0,1548.0,0.0,1,1548.0,0,1,no,no,yes
2161,AWC,PVP,0.0,381.0,0.0,1,381.0,0,1,no,no,yes
2162,AWC,PVQ,0.0,2136.0,0.0,1,2136.0,0,1,no,no,yes
2163,AWC,RIA,0.0,51.0,3840.0,2,1945.5,1,1,no,no,yes
2164,AWC,RIB,0.0,7752.0,826560.0,2,417156.0,1,1,no,no,yes
2165,AWC,RID,0.0,771.0,52080.0,2,26425.5,1,1,no,no,yes
2166,AWC,RIM,0.0,1021.0,258720.0,2,129870.5,1,1,no,no,yes
2167,AWC,SAB,0.0,342.0,0.0,1,342.0,0,1,no,no,yes
2168,AWC,SIB,0.0,3029.0,939600.0,2,471314.5,1,1,no,no,yes
2169,AWC,URA,0.0,71.0,12480.0,2,6275.5,1,1,no,no,yes
2170,AWC,URY,0.0,67.0,282000.0,2,141033.5,1,1,no,no,yes
2171,AWC,VA2,0.0,464.0,0.0,1,464.0,0,1,no,no,yes
2172,AWC,VB1,0.0,418.0,0.0,1,418.0,0,1,no,no,yes
2173,AWC,unk,0.0,304.0,0.0,1,304.0,0,1,no,no,yes
2174,AWC,CEP,0.0,0.0,381600.0,1,381600.0,1,0,no,yes,no
2175,AWC,HSN,0.0,0.0,6000.0,1,6000.0,1,0,no,yes,no
2176,AWC,OLL,0.0,0.0,480960.0,1,480960.0,1,0,no,yes,no
2177,AWC,RMF,0.0,0.0,1897440.0,1,1897440.0,1,0,no,yes,no
2178,AWC,URB,0.0,0.0,56880.0,1,56880.0,1,0,no,yes,no
2179,BAG,BAG,10705.0,5204.0,5107200.0,3,1707703.0,1,2,no,no,yes
2180,BAG,CEP,6351.0,199.0,1336320.0,3,447623.3333333333,1,2,no,no,yes
2181,BAG,DVC,4427.0,2475.0,373920.0,3,126940.66666666667,1,2,no,no,yes
2182,BAG,IL1,2504.0,2573.0,613440.0,3,206172.33333333334,1,2,no,no,yes
2183,BAG,IL2,2826.0,3222.0,423840.0,3,143296.0,1,2,no,no,yes
2184,BAG,OLQ,1125.0,624.0,552720.0,3,184823.0,1,2,no,no,yes
2185,BAG,PVT,435.0,3992.0,0.0,2,2213.5,0,2,yes,no,yes
2186,BAG,RIA,30298.0,19972.0,9799440.0,3,3283236.6666666665,1,2,no,no,yes
2187,BAG,RIB,72974.0,44151.0,14733600.0,3,4950241.666666667,1,2,no,no,yes
2188,BAG,RIG,79366.0,24758.0,6428400.0,3,2177508.0,1,2,no,no,yes
2189,BAG,RIH,37946.0,10448.0,777840.0,3,275411.3333333333,1,2,no,no,yes
2190,BAG,RIM,19635.0,7104.0,110400.0,3,45713.0,1,2,no,no,yes
2191,BAG,RIP,3270.0,1362.0,0.0,2,2316.0,0,2,yes,no,yes
2192,BAG,RIR,63320.0,18487.0,2752080.0,3,944629.0,1,2,no,no,yes
2193,BAG,RIS,1833.0,85.0,32160.0,3,11359.333333333334,1,2,no,no,yes
2194,BAG,RIV,2109.0,1579.0,559200.0,3,187629.33333333334,1,2,no,no,yes
2195,BAG,RMD,10935.0,7957.0,248160.0,3,89017.33333333333,1,2,no,no,yes
2196,BAG,RME,671.0,0.0,26400.0,2,13535.5,1,1,no,no,yes
2197,BAG,RMH,2883.0,0.0,0.0,1,2883.0,0,1,no,no,yes
2198,BAG,SAA,3309.0,2135.0,814560.0,3,273334.6666666667,1,2,no,no,yes
2199,BAG,SIA,142.0,6735.0,104400.0,3,37092.333333333336,1,2,no,no,yes
2200,BAG,SIB,2556.0,4540.0,1398000.0,3,468365.3333333333,1,2,no,no,yes
2201,BAG,SMB,377.0,0.0,0.0,1,377.0,0,1,no,no,yes
2202,BAG,SMD,1444.0,1950.0,697440.0,3,233611.33333333334,1,2,no,no,yes
2203,BAG,URA,1342.0,1389.0,48960.0,3,17230.333333333332,1,2,no,no,yes
2204,BAG,URX,6945.0,4375.0,808320.0,3,273213.3333333333,1,2,no,no,yes
2205,BAG,URY,14497.0,5734.0,234480.0,3,84903.66666666667,1,2,no,no,yes
2206,BAG,OLL,0.0,834.0,58800.0,2,29817.0,1,1,no,no,yes
2207,BAG,PLN,0.0,236.0,0.0,1,236.0,0,1,no,no,yes
2208,BAG,RID,0.0,363.0,5102160.0,2,2551261.5,1,1,no,no,yes
2209,BAG,RMF,0.0,1960.0,4408560.0,2,2205260.0,1,1,no,no,yes
2210,BAG,unk,0.0,718.0,0.0,1,718.0,0,1,no,no,yes
2211,BAG,DVA,0.0,0.0,1118400.0,1,1118400.0,1,0,no,yes,no
2212,BAG,PVC,0.0,0.0,21840.0,1,21840.0,1,0,no,yes,no
2213,BAG,PVP,0.0,0.0,2880.0,1,2880.0,1,0,no,yes,no
2214,PVQ,RIC,3361.0,0.0,0.0,1,3361.0,0,1,no,no,yes
2215,PVQ,RIF,1775.0,3769.0,1261920.0,3,422488.0,1,2,no,no,yes
2216,PVQ,RIS,5779.0,485.0,0.0,2,3132.0,0,2,yes,no,yes
2217,PVQ,RMG,3280.0,26279.0,3423840.0,3,1151133.0,1,2,no,no,yes
2218,PVQ,SIA,177.0,0.0,0.0,1,177.0,0,1,no,no,yes
2219,PVQ,SIB,9730.0,0.0,681120.0,2,345425.0,1,1,no,no,yes
2220,PVQ,SMB,975.0,443.0,1440.0,3,952.6666666666666,1,2,no,no,yes
2221,PVQ,PVR,0.0,6160.0,0.0,1,6160.0,0,1,no,no,yes
