,pre,post,cel_jsh_nr_adj.csv' with 84 nodes and 1784 edges_weight,cel_n2u_nr_adj.csv' with 89 nodes and 2150 edges_weight,witvliet_dataset1_vol.csv' with 82 nodes and 1765 edges_weight,witvliet_dataset2_vol.csv' with 80 nodes and 1702 edges_weight,witvliet_dataset3_vol.csv' with 83 nodes and 1737 edges_weight,witvliet_dataset4_vol.csv' with 87 nodes and 2025 edges_weight,witvliet_dataset5_vol.csv' with 88 nodes and 2163 edges_weight,witvliet_dataset6_vol.csv' with 85 nodes and 1992 edges_weight,witvliet_dataset8_vol.csv' with 88 nodes and 2266 edges_weight,conserved,average_size
213,ADF,AVJ,0.0,0.0,0.0,0.0,0.0,0.0,7080.0,0.0,18480.0,2,12780.0
214,ADF,BDU,0.0,0.0,0.0,0.0,0.0,0.0,4800.0,0.0,0.0,1,4800.0
215,ADF,IL1,0.0,0.0,0.0,0.0,0.0,0.0,44760.0,0.0,0.0,1,44760.0
216,ADF,SAB,0.0,0.0,0.0,0.0,0.0,0.0,21840.0,48998.0,0.0,2,35419.0
217,ADF,URA,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,0.0,0.0,1,1080.0
218,ADF,ADL,999.0,2809.0,0.0,0.0,0.0,0.0,0.0,133816.0,1404720.0,4,385586.0
219,ADF,HSN,0.0,1359.0,0.0,0.0,0.0,0.0,0.0,0.0,224160.0,2,112759.5
220,ADF,RMF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307920.0,1,307920.0
221,ADF,AVA,353.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,345.0
222,ADF,PVC,253.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,290.0
223,ADF,RMG,311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,311.0
224,ADL,ADL,2879.0,5217.0,117600.0,239104.0,156720.0,84240.0,447840.0,537968.0,476640.0,9,229800.88888888888
225,ADL,AIA,7478.0,18769.0,431640.0,562432.0,544440.0,1268640.0,845880.0,1500363.0,2746560.0,9,880689.1111111111
226,ADL,AIB,24689.0,42702.0,808680.0,1144320.0,698880.0,588360.0,2176800.0,2714848.0,8584560.0,9,1864871.0
227,ADL,AIM,0.0,101.0,1920.0,0.0,29280.0,0.0,0.0,3041.0,0.0,4,8585.5
228,ADL,ALA,10068.0,19865.0,891120.0,1450240.0,778080.0,844320.0,1549080.0,1984604.0,2193120.0,9,1080055.2222222222
229,ADL,ALM,0.0,1994.0,36840.0,0.0,1440.0,93360.0,9000.0,11489.0,4560.0,7,22669.0
230,ADL,ASE,31531.0,55449.0,368640.0,836352.0,1010880.0,216720.0,3025800.0,4085789.0,6600240.0,9,1803489.0
231,ADL,ASH,26951.0,34454.0,226320.0,522496.0,386520.0,1215360.0,2120880.0,2589480.0,7824000.0,9,1660717.888888889
232,ADL,ASI,3965.0,2029.0,301680.0,636672.0,414600.0,433680.0,242640.0,714700.0,80880.0,9,314538.44444444444
233,ADL,ASJ,97.0,123.0,182400.0,198656.0,178320.0,182640.0,144240.0,32102.0,1200.0,9,102197.55555555556
234,ADL,ASK,37867.0,32735.0,2512080.0,3288832.0,2120160.0,3181320.0,3555120.0,5114418.0,8298720.0,9,3126805.777777778
235,ADL,AVD,8995.0,15227.0,64800.0,371200.0,317520.0,321240.0,1492920.0,1808208.0,3186240.0,9,842927.7777777778
236,ADL,AVE,393.0,756.0,35640.0,0.0,0.0,1560.0,0.0,26695.0,0.0,5,13008.8
237,ADL,AVH,14454.0,15347.0,127200.0,122880.0,243480.0,350280.0,796680.0,1136086.0,3284880.0,9,676809.6666666666
238,ADL,AVJ,2534.0,5291.0,83160.0,466688.0,440880.0,294000.0,1327080.0,952595.0,1240320.0,9,534727.5555555555
239,ADL,AWA,51866.0,60727.0,609240.0,907264.0,809520.0,1399920.0,3505800.0,3975965.0,9381360.0,9,2300184.6666666665
240,ADL,AWB,32671.0,42326.0,50640.0,455680.0,396600.0,663840.0,1711560.0,2552985.0,5130480.0,9,1226309.111111111
241,ADL,AWC,45440.0,17417.0,1446120.0,2380288.0,2419560.0,1766640.0,3264480.0,5095832.0,6907440.0,9,2593690.777777778
242,ADL,CAN,0.0,0.0,36600.0,315904.0,0.0,37920.0,126000.0,378132.0,117600.0,6,168692.66666666666
243,ADL,IL1,815.0,1108.0,212520.0,95744.0,55560.0,114480.0,149880.0,224715.0,225360.0,9,120020.22222222222
244,ADL,IL2,1251.0,1270.0,100800.0,193536.0,98160.0,195360.0,239760.0,344001.0,439680.0,9,179313.11111111112
245,ADL,OLL,2066.0,2108.0,67560.0,169984.0,133320.0,158160.0,194520.0,420709.0,292320.0,9,160083.0
246,ADL,OLQ,1047.0,7043.0,46800.0,104960.0,61440.0,195720.0,285960.0,279797.0,711120.0,9,188209.66666666666
247,ADL,PVQ,7033.0,18073.0,958920.0,823552.0,438840.0,1448280.0,1146360.0,2325227.0,2639040.0,9,1089480.5555555555
248,ADL,RMG,3301.0,7264.0,93240.0,356864.0,107400.0,77280.0,244080.0,390296.0,149520.0,9,158805.0
249,ADL,SAA,2973.0,4048.0,50880.0,0.0,146400.0,8040.0,120.0,12840.0,24960.0,8,31282.625
250,ADL,SIA,330.0,503.0,20160.0,0.0,31680.0,2640.0,600.0,4392.0,0.0,7,8615.0
251,ADL,SIBD,49.0,829.0,31440.0,43520.0,70440.0,46920.0,157080.0,16896.0,86640.0,9,50423.77777777778
252,ADL,SMB,26661.0,47729.0,638040.0,1291008.0,899400.0,1044840.0,3167280.0,2769930.0,4618080.0,9,1611440.888888889
253,ADL,URB,0.0,5798.0,29880.0,0.0,5760.0,7560.0,119520.0,20612.0,149520.0,7,48378.57142857143
254,ADL,URX,88.0,10026.0,39720.0,0.0,0.0,67680.0,141480.0,20613.0,22080.0,7,43098.142857142855
255,ADL,URY,54.0,613.0,39120.0,151040.0,80400.0,124560.0,205560.0,174703.0,305520.0,9,120174.44444444444
256,ADL,AIY,761.0,290.0,0.0,3072.0,8640.0,5400.0,111120.0,101375.0,156240.0,8,48362.25
257,ADL,AVA,11976.0,21364.0,0.0,23808.0,100920.0,328560.0,148800.0,1575719.0,3576240.0,8,723423.375
258,ADL,AVB,1364.0,8660.0,0.0,105984.0,12840.0,0.0,355440.0,233501.0,230640.0,7,135489.85714285713
259,ADL,CEPD,0.0,0.0,0.0,10496.0,0.0,0.0,0.0,0.0,0.0,1,10496.0
260,ADL,PVC,0.0,8710.0,0.0,155392.0,29160.0,208440.0,515760.0,656576.0,204480.0,7,254074.0
261,ADL,PVP,6778.0,5010.0,0.0,178176.0,72240.0,21240.0,564960.0,803235.0,632400.0,8,285504.875
262,ADL,RIF,5360.0,5489.0,0.0,1024.0,0.0,38520.0,0.0,326430.0,976560.0,6,225563.83333333334
263,ADL,AIZ,0.0,91.0,0.0,0.0,8040.0,6360.0,19800.0,8447.0,21120.0,6,10643.0
264,ADL,ASG,1500.0,2466.0,0.0,0.0,960.0,0.0,0.0,9799.0,234720.0,5,49889.0
265,ADL,AIN,0.0,712.0,0.0,0.0,0.0,48120.0,109320.0,0.0,0.0,3,52717.333333333336
266,ADL,ALN,0.0,0.0,0.0,0.0,0.0,840.0,0.0,0.0,0.0,1,840.0
267,ADL,AQR,0.0,62.0,0.0,0.0,0.0,13440.0,10560.0,0.0,7200.0,4,7815.5
268,ADL,BWM,0.0,0.0,0.0,0.0,0.0,9120.0,0.0,0.0,0.0,1,9120.0
269,ADL,CEPV,0.0,16264.0,0.0,0.0,0.0,64800.0,0.0,0.0,0.0,2,40532.0
270,ADL,VB,0.0,0.0,0.0,0.0,0.0,46680.0,0.0,0.0,0.0,1,46680.0
271,ADL,AVF,6849.0,3649.0,0.0,0.0,0.0,0.0,450600.0,696789.0,1016640.0,5,434905.4
272,ADL,DVA,495.0,1461.0,0.0,0.0,0.0,0.0,90240.0,0.0,0.0,3,30732.0
273,ADL,RIG,0.0,214.0,0.0,0.0,0.0,0.0,14760.0,77383.0,10320.0,4,25669.25
274,ADL,RIP,0.0,937.0,0.0,0.0,0.0,0.0,6600.0,0.0,0.0,2,3768.5
275,ADL,RIV,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,0.0,1,8760.0
276,ADL,SMD,0.0,0.0,0.0,0.0,0.0,0.0,100800.0,0.0,0.0,1,100800.0
277,ADL,VA,0.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,0.0,1,360.0
278,ADL,URA,0.0,287.0,0.0,0.0,0.0,0.0,0.0,27709.0,12960.0,3,13652.0
279,ADL,AFD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72240.0,1,72240.0
280,ADL,HSN,0.0,12814.0,0.0,0.0,0.0,0.0,0.0,0.0,1689600.0,2,851207.0
281,ADL,RIC,0.0,8831.0,0.0,0.0,0.0,0.0,0.0,0.0,7440.0,2,8135.5
282,ADL,RIM,212.0,2870.0,0.0,0.0,0.0,0.0,0.0,0.0,426720.0,3,143267.33333333334
283,ADL,RIR,0.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,101040.0,2,50825.0
284,ADL,RMF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115200.0,1,115200.0
285,ADL,SIBV,3931.0,3327.0,0.0,0.0,0.0,0.0,0.0,0.0,102720.0,3,36659.333333333336
286,ADL,unknownFLPR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66480.0,1,66480.0
287,ADL,BDU,0.0,729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,729.0
288,ADL,PVR,0.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,425.0
289,ADL,RIA,0.0,13828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13828.0
290,ADL,RID,0.0,5136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5136.0
291,ADL,RMH,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,270.0
292,ADL,SDQ,0.0,913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,913.0
293,AIB,AIB,3462.0,5764.0,200640.0,364288.0,630480.0,33480.0,560400.0,426117.0,1027920.0,9,361394.55555555556
294,AIB,AIM,896.0,143.0,7920.0,27136.0,132960.0,4320.0,18720.0,31088.0,14880.0,9,26451.444444444445
295,AIB,AIN,14393.0,30126.0,936720.0,993536.0,650880.0,1231200.0,1637520.0,1101280.0,2545440.0,9,1015677.2222222222
296,AIB,AIY,8140.0,11024.0,305040.0,708864.0,694440.0,1125600.0,1385520.0,1331742.0,3695040.0,9,1029490.0
297,AIB,AIZ,37187.0,55953.0,1032120.0,1760512.0,1345560.0,2492640.0,4604880.0,5352988.0,12247920.0,9,3214417.777777778
298,AIB,ASE,78380.0,107369.0,3372600.0,4494080.0,3169080.0,5066160.0,6546120.0,8136773.0,15709440.0,9,5186666.888888889
299,AIB,ASG,20075.0,24056.0,595080.0,905984.0,909000.0,723720.0,1879200.0,2601645.0,2280960.0,9,1104413.3333333333
300,AIB,ASH,27709.0,27220.0,898920.0,1681664.0,1216800.0,546720.0,2901120.0,3342028.0,4340640.0,9,1664757.888888889
301,AIB,ASI,8972.0,10449.0,495360.0,580352.0,221040.0,542400.0,742080.0,770119.0,2713200.0,9,675996.8888888889
302,AIB,ASJ,0.0,0.0,15120.0,0.0,9960.0,0.0,0.0,23992.0,29760.0,4,19708.0
303,AIB,ASK,12992.0,33570.0,833880.0,1188352.0,717240.0,698640.0,2200200.0,2268456.0,3456240.0,9,1267730.0
304,AIB,AUA,5651.0,2318.0,138960.0,300288.0,105600.0,140760.0,498360.0,628530.0,1224000.0,9,338274.1111111111
305,AIB,AVA,40819.0,53622.0,891720.0,1569024.0,802920.0,1943400.0,3361680.0,2229257.0,8922000.0,9,2201604.6666666665
306,AIB,AVB,36869.0,37447.0,507000.0,1392128.0,1094040.0,1725960.0,1404120.0,2922669.0,6406560.0,9,1725199.2222222222
307,AIB,AVD,3494.0,6674.0,300840.0,216576.0,195960.0,285720.0,544080.0,918465.0,1691280.0,9,462565.44444444444
308,AIB,AVE,26920.0,32915.0,1139520.0,1814784.0,1539240.0,1313520.0,2595840.0,2946323.0,3114720.0,9,1613753.5555555555
309,AIB,AVK,27678.0,33389.0,1387680.0,2502656.0,1644720.0,1594800.0,2450160.0,4784946.0,7386720.0,9,2423638.777777778
310,AIB,AVL,10467.0,9132.0,331560.0,350208.0,912120.0,244080.0,1829880.0,1222255.0,2605200.0,9,834989.1111111111
311,AIB,AWA,569.0,1312.0,259080.0,256768.0,255720.0,328680.0,277440.0,168959.0,169680.0,9,190912.0
312,AIB,AWB,4180.0,3374.0,366000.0,473088.0,200280.0,260520.0,686880.0,737338.0,674640.0,9,378477.77777777775
313,AIB,AWC,67875.0,78777.0,2852520.0,3435008.0,2380200.0,3203880.0,8165040.0,7398758.0,14346240.0,9,4658699.777777778
314,AIB,BAG,2529.0,2530.0,730920.0,840448.0,591600.0,397800.0,784440.0,1474681.0,2191920.0,9,779652.0
315,AIB,CEPV,0.0,0.0,42720.0,38144.0,360.0,120.0,0.0,0.0,0.0,4,20336.0
316,AIB,DVA,18338.0,17580.0,181440.0,449536.0,329760.0,600000.0,621600.0,1035386.0,2022960.0,9,586288.8888888889
317,AIB,DVC,22905.0,27898.0,675240.0,2331648.0,1370880.0,1250280.0,1967160.0,3131504.0,5182800.0,9,1773368.3333333333
318,AIB,FLP,9035.0,10654.0,720.0,265472.0,134400.0,125280.0,148920.0,1072218.0,1560720.0,9,369713.22222222225
319,AIB,IL1,481.0,1024.0,64320.0,175616.0,194760.0,85320.0,253680.0,246004.0,510720.0,9,170213.88888888888
320,AIB,IL2,1252.0,1121.0,155760.0,163072.0,130560.0,132360.0,291720.0,274389.0,448560.0,9,177643.77777777778
321,AIB,OLL,0.0,1057.0,64920.0,77824.0,97560.0,52080.0,308640.0,140574.0,96240.0,8,104861.875
322,AIB,OLQ,0.0,0.0,5040.0,0.0,0.0,5040.0,9720.0,34805.0,4080.0,5,11737.0
323,AIB,PVP,3342.0,9686.0,136800.0,436992.0,464160.0,535920.0,680640.0,184165.0,2361360.0,9,534785.0
324,AIB,PVQ,0.0,95.0,230040.0,450560.0,405240.0,24120.0,386640.0,254790.0,141120.0,8,236575.625
325,AIB,PVT,6294.0,15882.0,294120.0,707328.0,915000.0,782760.0,1197000.0,1364520.0,5113920.0,9,1155202.6666666667
326,AIB,RIA,4714.0,7520.0,268080.0,145920.0,103800.0,259920.0,696840.0,516003.0,391920.0,9,266079.6666666667
327,AIB,RIB,10794.0,11792.0,447360.0,843008.0,276480.0,1406640.0,1537560.0,1331741.0,4638000.0,9,1167041.6666666667
328,AIB,RIC,3129.0,8595.0,175080.0,0.0,239880.0,60480.0,168720.0,639682.0,175680.0,8,183905.75
329,AIB,RID,1596.0,1461.0,50880.0,125952.0,24480.0,101640.0,165480.0,94955.0,315600.0,9,98004.88888888889
330,AIB,RIF,7265.0,9749.0,108600.0,312320.0,58200.0,463680.0,241680.0,137194.0,1415040.0,9,305969.77777777775
331,AIB,RIG,33876.0,33953.0,1627320.0,2723584.0,1082520.0,1782840.0,2471520.0,4502106.0,7623840.0,9,2431284.3333333335
332,AIB,RIM,76607.0,81155.0,2387160.0,5039872.0,4093200.0,3895200.0,8360280.0,9429318.0,12653040.0,9,5112870.222222222
333,AIB,RIR,3808.0,2938.0,116640.0,144640.0,337920.0,166560.0,663120.0,789043.0,998880.0,9,358172.1111111111
334,AIB,RIS,3805.0,9486.0,480.0,292096.0,127200.0,153960.0,1740480.0,1057351.0,1235040.0,9,513322.0
335,AIB,RIV,12023.0,19753.0,1256520.0,2288896.0,1219080.0,1008600.0,2631000.0,1299977.0,3683280.0,9,1491014.3333333333
336,AIB,RMD,0.0,0.0,8040.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8040.0
337,AIB,RMDV,989.0,391.0,3840.0,0.0,84120.0,6240.0,0.0,12165.0,16800.0,7,17792.14285714286
338,AIB,RME,2275.0,3097.0,97560.0,102400.0,399480.0,578760.0,1038000.0,685638.0,1551840.0,9,495450.0
339,AIB,RMG,7267.0,6965.0,159600.0,387072.0,719640.0,191520.0,385920.0,742747.0,1203120.0,9,422650.1111111111
340,AIB,SAA,11869.0,15055.0,1654920.0,2237184.0,1035360.0,2034360.0,2083080.0,2133625.0,4100880.0,9,1700703.6666666667
341,AIB,SAB,0.0,1568.0,37080.0,105984.0,0.0,0.0,118920.0,5068.0,0.0,5,53724.0
342,AIB,SIA,30265.0,29281.0,746880.0,1083136.0,545640.0,1254960.0,4096080.0,3037560.0,4038720.0,9,1651391.3333333333
343,AIB,SIBD,6641.0,3989.0,110640.0,128256.0,388080.0,29880.0,792480.0,813035.0,157440.0,9,270049.0
344,AIB,SIBV,2926.0,4689.0,338880.0,223232.0,165600.0,530880.0,714000.0,616365.0,2063520.0,9,517788.0
345,AIB,SMB,13773.0,10071.0,621120.0,626176.0,880440.0,268800.0,1615800.0,1051268.0,1664880.0,9,750258.6666666666
346,AIB,SMD,35027.0,29473.0,1740120.0,2435072.0,1891920.0,2893080.0,4811520.0,4089167.0,9237600.0,9,3018108.777777778
347,AIB,URA,790.0,1661.0,172440.0,180736.0,179160.0,74520.0,179160.0,381172.0,398160.0,9,174199.88888888888
348,AIB,URB,0.0,0.0,10800.0,0.0,97320.0,0.0,0.0,0.0,0.0,2,54060.0
349,AIB,URX,662.0,429.0,106320.0,312576.0,10200.0,29520.0,152040.0,153414.0,218640.0,9,109311.22222222222
350,AIB,URY,1986.0,2637.0,422760.0,512000.0,455160.0,394200.0,771000.0,914749.0,899280.0,9,485974.6666666667
351,AIB,ALA,0.0,0.0,0.0,54272.0,0.0,0.0,12120.0,3041.0,0.0,3,23144.333333333332
352,AIB,PVC,158.0,0.0,0.0,13056.0,0.0,0.0,18720.0,22640.0,151440.0,5,41202.8
353,AIB,RIH,0.0,0.0,0.0,47872.0,87120.0,0.0,26400.0,0.0,0.0,3,53797.333333333336
354,AIB,AVH,295.0,185.0,0.0,0.0,3120.0,8880.0,26640.0,30412.0,0.0,6,11588.666666666666
355,AIB,AQR,2557.0,5759.0,0.0,0.0,0.0,335400.0,622920.0,1011393.0,2189760.0,6,694631.5
356,AIB,AVM,0.0,0.0,0.0,0.0,0.0,29040.0,2280.0,0.0,0.0,2,15660.0
357,AIB,DB,0.0,0.0,0.0,0.0,0.0,7920.0,0.0,0.0,0.0,1,7920.0
358,AIB,RMDD,0.0,1211.0,0.0,0.0,0.0,13440.0,0.0,0.0,0.0,2,7325.5
359,AIB,RMH,7350.0,7857.0,0.0,0.0,0.0,894120.0,407040.0,113202.0,1486560.0,6,486021.5
360,AIB,SDQ,25736.0,10429.0,0.0,0.0,0.0,2280.0,0.0,722472.0,4930800.0,5,1138343.4
361,AIB,VA,0.0,0.0,0.0,0.0,0.0,37800.0,11280.0,0.0,0.0,2,24540.0
362,AIB,AVF,0.0,0.0,0.0,0.0,0.0,0.0,48600.0,0.0,0.0,1,48600.0
363,AIB,RMF,24071.0,17884.0,0.0,0.0,0.0,0.0,69600.0,2008255.0,11672400.0,5,2758442.0
364,AIB,VB,0.0,0.0,0.0,0.0,0.0,0.0,163560.0,0.0,0.0,1,163560.0
365,AIB,CEPD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5744.0,0.0,1,5744.0
366,AIB,ALN,506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8400.0,2,4453.0
367,AIB,AVJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50640.0,1,50640.0
368,AIB,HSN,0.0,403.0,0.0,0.0,0.0,0.0,0.0,0.0,180240.0,2,90321.5
369,AIB,PLN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58800.0,1,58800.0
370,AIB,VB01,0.0,4532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4532.0
371,AIB,VB02,0.0,2426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2426.0
372,AIM,AIM,1490.0,1115.0,98040.0,196352.0,48840.0,137760.0,173280.0,190924.0,366240.0,9,134893.44444444444
373,AIM,AIY,1572.0,28837.0,79680.0,52992.0,43680.0,326520.0,711960.0,149022.0,1873680.0,9,363104.77777777775
374,AIM,AIZ,371.0,196.0,7680.0,73472.0,60960.0,44760.0,173640.0,165580.0,1049280.0,9,175104.33333333334
375,AIM,ALA,771.0,4347.0,20880.0,0.0,0.0,12360.0,61440.0,102051.0,9840.0,7,30241.285714285714
376,AIM,ALM,9265.0,14226.0,98040.0,485632.0,226440.0,607320.0,782160.0,1484820.0,2350080.0,9,673109.2222222222
377,AIM,ASE,0.0,232.0,2520.0,57088.0,169200.0,240.0,11880.0,6082.0,58560.0,8,38225.25
378,AIM,ASG,44784.0,70148.0,1024680.0,2102272.0,1235160.0,2346720.0,3913680.0,4539954.0,11157360.0,9,2937195.3333333335
379,AIM,ASH,5162.0,659.0,282000.0,425472.0,547560.0,778800.0,364200.0,440985.0,712800.0,9,395293.1111111111
380,AIM,ASJ,55372.0,63931.0,2267880.0,3155968.0,1385400.0,3559080.0,4223640.0,5337445.0,11054640.0,9,3455928.4444444445
381,AIM,ASK,8553.0,14110.0,287640.0,164096.0,300480.0,263880.0,1744800.0,2733434.0,3879360.0,9,1044039.2222222222
382,AIM,AVD,2482.0,6845.0,63240.0,88832.0,45480.0,233280.0,304080.0,446729.0,734640.0,9,213956.44444444444
383,AIM,AVE,3512.0,1641.0,208680.0,295936.0,215760.0,197760.0,692520.0,272363.0,712800.0,9,288996.8888888889
384,AIM,AVH,2730.0,7481.0,69960.0,224000.0,89640.0,101400.0,149640.0,328120.0,647760.0,9,180081.22222222222
385,AIM,AVJ,3575.0,1479.0,61920.0,113152.0,51600.0,205200.0,187320.0,246005.0,523200.0,9,154827.88888888888
386,AIM,AWA,0.0,0.0,325800.0,329984.0,357000.0,78720.0,316080.0,217282.0,596880.0,7,317392.28571428574
387,AIM,AWB,3804.0,3579.0,121920.0,49152.0,104160.0,33600.0,204360.0,949554.0,1491360.0,9,329054.3333333333
388,AIM,AWC,0.0,0.0,11640.0,84480.0,20640.0,11400.0,0.0,31764.0,66480.0,6,37734.0
389,AIM,BDU,1510.0,1436.0,70800.0,65024.0,1800.0,78480.0,135960.0,5744.0,958320.0,9,146563.77777777778
390,AIM,CEPD,188.0,9072.0,38040.0,0.0,42240.0,8040.0,7920.0,128409.0,100800.0,8,41838.625
391,AIM,CEPV,1218.0,8564.0,141120.0,128768.0,123480.0,119520.0,331080.0,429158.0,1079040.0,9,262438.6666666667
392,AIM,DA,0.0,0.0,122520.0,0.0,0.0,0.0,0.0,0.0,0.0,1,122520.0
393,AIM,DB,0.0,0.0,11040.0,0.0,74880.0,29760.0,0.0,0.0,0.0,3,38560.0
394,AIM,DVA,0.0,0.0,5520.0,23552.0,0.0,19080.0,0.0,0.0,0.0,3,16050.666666666666
395,AIM,IL1,0.0,1138.0,20520.0,55808.0,42240.0,24600.0,109080.0,111175.0,119280.0,8,60480.125
396,AIM,IL2,0.0,0.0,87960.0,36096.0,108720.0,102240.0,217440.0,99010.0,0.0,6,108577.66666666667
397,AIM,OLL,0.0,0.0,52680.0,55808.0,14520.0,37320.0,49680.0,50688.0,0.0,6,43449.333333333336
398,AIM,OLQ,757.0,1098.0,37800.0,51968.0,50520.0,59520.0,103440.0,142601.0,241440.0,9,76571.55555555556
399,AIM,PVQ,2660.0,13221.0,1042200.0,2185728.0,1804920.0,1170000.0,2666040.0,1762928.0,2542080.0,9,1465530.7777777778
400,AIM,RIC,0.0,6148.0,101640.0,190464.0,233640.0,324480.0,810000.0,859668.0,1334400.0,8,482555.0
401,AIM,RID,0.0,3420.0,149760.0,91904.0,206520.0,0.0,0.0,135168.0,0.0,5,117354.4
402,AIM,RIF,6316.0,15755.0,426480.0,582912.0,238560.0,650160.0,736080.0,546415.0,3516480.0,9,746573.1111111111
403,AIM,RIR,28.0,4858.0,4920.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3268.6666666666665
404,AIM,RMDD,0.0,0.0,16200.0,0.0,0.0,1800.0,0.0,0.0,0.0,2,9000.0
405,AIM,RMG,17033.0,43789.0,1040280.0,738304.0,520080.0,1001040.0,2218800.0,2871305.0,4926000.0,9,1486292.3333333333
406,AIM,SAA,0.0,0.0,48360.0,0.0,10200.0,0.0,0.0,1689.0,119040.0,4,44822.25
407,AIM,SAB,0.0,0.0,2520.0,0.0,56880.0,0.0,0.0,0.0,0.0,2,29700.0
408,AIM,SIA,561.0,10418.0,43200.0,77056.0,52800.0,278040.0,348120.0,248370.0,773520.0,9,203565.0
409,AIM,SIBD,784.0,612.0,50640.0,82688.0,58080.0,157440.0,165840.0,325416.0,273360.0,9,123873.33333333333
410,AIM,SIBV,0.0,0.0,53640.0,286464.0,55200.0,110760.0,0.0,230122.0,135360.0,6,145257.66666666666
411,AIM,SMB,5628.0,11983.0,433320.0,625408.0,254880.0,285840.0,587400.0,901231.0,1234560.0,9,482250.0
412,AIM,SMD,0.0,0.0,72480.0,81920.0,74280.0,54240.0,107040.0,104078.0,168960.0,7,94714.0
413,AIM,URA,303.0,321.0,10680.0,20224.0,0.0,7080.0,1920.0,108471.0,131280.0,8,35034.875
414,AIM,URX,17621.0,16465.0,196800.0,227072.0,228360.0,800280.0,886440.0,1648711.0,6586560.0,9,1178701.0
415,AIM,URY,926.0,847.0,23520.0,27136.0,26520.0,29040.0,72840.0,63190.0,120960.0,9,40553.22222222222
416,AIM,excgl,0.0,0.0,19200.0,161280.0,5640.0,96720.0,10200.0,0.0,0.0,5,58608.0
417,AIM,ASI,0.0,132.0,0.0,9472.0,0.0,312600.0,102840.0,175718.0,72480.0,6,112207.0
418,AIM,FLP,0.0,558.0,0.0,4864.0,0.0,0.0,0.0,0.0,131040.0,3,45487.333333333336
419,AIM,PVC,0.0,2142.0,0.0,38656.0,0.0,12600.0,0.0,0.0,88320.0,4,35429.5
420,AIM,RIS,0.0,1844.0,0.0,65536.0,68400.0,56760.0,489360.0,292976.0,0.0,6,162479.33333333334
421,AIM,AVB,0.0,1314.0,0.0,0.0,2880.0,20040.0,345240.0,6758.0,695040.0,6,178545.33333333334
422,AIM,PVR,721.0,1175.0,0.0,0.0,3000.0,0.0,3240.0,0.0,11760.0,5,3979.2
423,AIM,RME,0.0,0.0,0.0,0.0,8760.0,0.0,0.0,0.0,0.0,1,8760.0
424,AIM,AIN,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,1,600.0
425,AIM,AVF,35289.0,31528.0,0.0,0.0,0.0,39960.0,3171240.0,3732662.0,9637200.0,6,2774646.5
426,AIM,AVK,0.0,2236.0,0.0,0.0,0.0,23400.0,39480.0,0.0,441600.0,4,126679.0
427,AIM,CAN,0.0,0.0,0.0,0.0,0.0,9240.0,0.0,0.0,0.0,1,9240.0
428,AIM,RMH,0.0,0.0,0.0,0.0,0.0,14760.0,0.0,0.0,0.0,1,14760.0
429,AIM,SDQ,0.0,0.0,0.0,0.0,0.0,3960.0,0.0,0.0,0.0,1,3960.0
430,AIM,VB,0.0,0.0,0.0,0.0,0.0,95280.0,0.0,0.0,0.0,1,95280.0
431,AIM,ALN,0.0,0.0,0.0,0.0,0.0,0.0,44760.0,7772.0,0.0,2,26266.0
432,AIM,AVM,0.0,0.0,0.0,0.0,0.0,0.0,153480.0,0.0,9360.0,2,81420.0
433,AIM,DVC,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,0.0,0.0,1,2520.0
434,AIM,RIG,0.0,0.0,0.0,0.0,0.0,0.0,6840.0,0.0,237840.0,2,122340.0
435,AIM,URB,597.0,675.0,0.0,0.0,0.0,0.0,12480.0,10813.0,0.0,4,6141.25
