,pre,post,witvliet_2020_6_L3_chem.csv' with 80 nodes and 654 edges_weight,witvliet_2020_4_L1_chem.csv' with 76 nodes and 490 edges_weight,witvliet_2020_3_L1_chem.csv' with 72 nodes and 449 edges_weight,witvliet_2020_2_L1_chem.csv' with 72 nodes and 437 edges_weight,witvliet_2020_1_L1_chem.csv' with 71 nodes and 362 edges_weight,cel_white_1986_jsh_chem.csv' with 81 nodes and 646 edges_weight,cel_n2u_chemical.csv' with 84 nodes and 1246 edges_weight,witvliet_2020_7_ad_chem.csv' with 83 nodes and 988 edges_weight,witvliet_2020_8_ad_chem.csv' with 83 nodes and 961 edges_weight,pristi14_chem.csv' with 102 nodes and 1091 edges_weight,witvliet_2020_5_L2_chem.csv' with 79 nodes and 680 edges_weight,conserved,average_size,elegans_sum,pristi_sum,pristi_specific,elegans_specific,in_pristi
159,AVH,ADL,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,8,1.25,8,0,no,no,no
160,AVH,AIA,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,1.0,3,0,no,no,no
161,AVH,AIZ,1.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6,2.3333333333333335,6,0,no,no,no
162,AVH,AQR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3,1.3333333333333333,3,0,no,no,no
163,AVH,ASH,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,8,1.25,8,0,no,no,no
164,AVH,AVA,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,6,1.5,6,0,no,no,no
165,AVH,AWB,1.0,8.0,3.0,3.0,0.0,2.0,4.0,5.0,6.0,0.0,11.0,9,4.777777777777778,9,0,no,no,no
166,AVH,DVA,2.0,1.0,1.0,0.0,1.0,2.0,1.0,5.0,1.0,0.0,2.0,9,1.7777777777777777,9,0,no,no,no
167,AVH,PVP,2.0,1.0,1.0,1.0,0.0,5.0,11.0,7.0,5.0,0.0,3.0,9,4.0,9,0,no,no,no
168,AVH,RIM,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,6,1.0,6,0,no,no,no
169,AVH,RIR,6.0,1.0,3.0,0.0,0.0,4.0,10.0,7.0,13.0,0.0,3.0,8,5.875,8,0,no,no,no
170,AVH,SMB,2.0,3.0,0.0,1.0,0.0,2.0,12.0,6.0,10.0,0.0,4.0,8,5.0,8,0,no,no,no
171,AVH,URX,5.0,1.0,1.0,0.0,0.0,5.0,0.0,2.0,1.0,0.0,2.0,7,2.4285714285714284,7,0,no,no,no
172,AVH,ADA,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.0,3,0,no,no,no
173,AVH,AVH,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1.0,2,0,no,no,no
174,AVH,AVJ,0.0,1.0,0.0,0.0,0.0,4.0,8.0,2.0,4.0,0.0,2.0,6,3.5,6,0,no,no,no
175,AVH,RIF,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5,1.0,5,0,no,no,no
176,AVH,AFD,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
177,AVH,AWA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
178,AVH,OLQ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
179,AVH,ASE,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,1.5,2,0,no,no,no
180,AVH,AVB,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,5.0,0.0,3.0,5,3.2,5,0,no,no,no
181,AVH,RIG,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3,1.0,3,0,no,no,no
182,AVH,BDU,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4,1.0,4,0,no,no,no
183,AVH,AVD,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2,1.5,2,0,no,no,no
184,AVH,AVE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
185,AVH,PVQ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
186,AVH,RIC,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
187,AVH,RIH,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
188,AVH,ASK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
189,AVH,AIB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
190,AVH,AIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2,1.5,2,0,no,no,no
191,AVH,AVM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
192,AVH,BAG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
193,AVH,PVC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2,1.5,2,0,no,no,no
194,AVH,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1,3.0,1,0,no,no,no
195,AVH,SIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,1.0,2,0,no,no,no
196,AVH,SMD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2,1.5,2,0,no,no,no
197,AVH,CEP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,0,no,no,no
198,AVH,RMF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,0,no,no,no
199,AVH,AIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,1,0,no,no,no
200,AVH,AVF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,1,0,no,no,no
201,AVJ,AVB,6.0,4.0,2.0,0.0,1.0,8.0,19.0,11.0,7.0,12.0,7.0,10,7.7,9,1,no,no,yes
202,AVJ,AVD,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,5.0,0.0,6,1.8333333333333333,5,1,no,no,yes
203,AVJ,AVM,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,4,1.5,4,0,no,no,no
204,AVJ,FLP,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3,1.6666666666666667,3,0,no,no,no
205,AVJ,PVC,4.0,3.0,0.0,1.0,2.0,5.0,19.0,8.0,4.0,5.0,4.0,10,5.5,9,1,no,no,yes
206,AVJ,RIS,4.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,6,1.8333333333333333,6,0,no,no,no
207,AVJ,BDU,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
208,AVJ,RIF,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4,1.75,4,0,no,no,no
209,AVJ,AIY,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4,1.25,4,0,no,no,no
210,AVJ,AVJ,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,2,0,no,no,no
211,AVJ,SMB,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,2,0,no,no,no
212,AVJ,ASH,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,1.0,3,0,no,no,no
213,AVJ,AVE,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1.0,1,1,no,no,yes
214,AVJ,AVH,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2,1.5,2,0,no,no,no
215,AVJ,AQR,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0,2,0,no,no,no
216,AVJ,AVA,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4,1.0,4,0,no,no,no
217,AVJ,AVF,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
218,AVJ,RIM,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,3,2.0,2,1,no,no,yes
219,AVJ,AIN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
220,AVJ,ALM,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1,3.0,1,0,no,no,no
221,AVJ,PVN,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,2,2.5,2,0,no,no,no
222,AVJ,RID,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2,1.5,2,0,no,no,no
223,AVJ,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
224,AVJ,ASK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,0,no,no,no
225,AVJ,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2,2.0,1,1,no,no,yes
226,AVJ,DVA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,yes,no,yes
227,AVJ,OLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,yes,no,yes
228,AVJ,SIB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,yes,no,yes
229,AVJ,URY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,yes,no,yes
230,OLQ,IL1,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,28.0,0.0,5,7.6,4,1,no,no,yes
231,OLQ,IL2,6.0,4.0,4.0,6.0,4.0,4.0,1.0,17.0,18.0,3.0,7.0,11,6.7272727272727275,10,1,no,no,yes
232,OLQ,RIC,4.0,4.0,5.0,5.0,9.0,5.0,17.0,6.0,7.0,2.0,6.0,11,6.363636363636363,10,1,no,no,yes
233,OLQ,RMD,13.0,6.0,4.0,9.0,3.0,10.0,52.0,21.0,21.0,8.0,10.0,11,14.272727272727273,10,1,no,no,yes
234,OLQ,RME,2.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,8.0,1.0,6,4.0,5,1,no,no,yes
235,OLQ,SIB,13.0,6.0,4.0,5.0,2.0,9.0,47.0,22.0,21.0,1.0,10.0,11,12.727272727272727,10,1,no,no,yes
236,OLQ,SMB,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,5.0,0.0,5,2.0,4,1,no,no,yes
237,OLQ,RMH,0.0,1.0,0.0,0.0,0.0,0.0,7.0,3.0,4.0,0.0,0.0,4,3.75,4,0,no,no,no
238,OLQ,RIH,0.0,0.0,0.0,1.0,1.0,2.0,23.0,2.0,2.0,0.0,0.0,6,5.166666666666667,6,0,no,no,no
239,OLQ,URY,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,3,2.6666666666666665,2,1,no,no,yes
240,OLQ,AVA,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3,1.0,2,1,no,no,yes
241,OLQ,AVD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
242,OLQ,CEP,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,4.0,0.0,3,2.6666666666666665,2,1,no,no,yes
243,OLQ,RIP,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1,18.0,1,0,no,no,no
244,OLQ,SIA,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,2,5.0,2,0,no,no,no
245,OLQ,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2,2.0,1,1,no,no,yes
246,OLQ,RIG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
247,OLQ,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,0,no,no,no
248,OLQ,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,yes,no,yes
249,OLQ,AVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1,3.0,0,1,yes,no,yes
250,OLQ,AVJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,yes,no,yes
251,OLQ,DVA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,yes,no,yes
252,OLQ,OLL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,2.0,0,1,yes,no,yes
253,OLQ,OLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,yes,no,yes
254,OLQ,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,2.0,0,1,yes,no,yes
255,OLQ,RIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1,3.0,0,1,yes,no,yes
256,OLQ,RIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,2.0,0,1,yes,no,yes
257,OLQ,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,yes,no,yes
258,OLQ,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,yes,no,yes
259,OLQ,RMF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1,6.0,0,1,yes,no,yes
260,OLQ,RMG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,2.0,0,1,yes,no,yes
261,OLQ,URA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,1.0,1,1,no,no,yes
262,OLQ,unk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,yes,no,yes
263,PVP,ADA,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,6,1.1666666666666667,5,1,no,no,yes
264,PVP,AQR,2.0,0.0,0.0,0.0,0.0,5.0,14.0,5.0,4.0,1.0,7.0,7,5.428571428571429,6,1,no,no,yes
265,PVP,AVA,6.0,1.0,2.0,3.0,2.0,8.0,14.0,7.0,7.0,5.0,5.0,11,5.454545454545454,10,1,no,no,yes
266,PVP,AVB,15.0,2.0,2.0,4.0,3.0,19.0,48.0,22.0,25.0,15.0,11.0,11,15.090909090909092,10,1,no,no,yes
267,PVP,DVC,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
268,PVP,PVC,12.0,1.0,3.0,0.0,1.0,6.0,33.0,10.0,12.0,4.0,8.0,10,9.0,9,1,no,no,yes
269,PVP,RID,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,3,0,no,no,no
270,PVP,RIF,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,3,1.6666666666666667,3,0,no,no,no
271,PVP,RIG,1.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,0.0,1.0,10,1.6,10,0,no,yes,no
272,PVP,AIB,0.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,4,2.0,4,0,no,no,no
273,PVP,AVE,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3,1.6666666666666667,3,0,no,no,no
274,PVP,AVH,0.0,1.0,1.0,1.0,1.0,3.0,5.0,4.0,2.0,0.0,0.0,8,2.25,8,0,no,no,no
275,PVP,DVA,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,5,1.2,4,1,no,no,yes
276,PVP,URX,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,5,1.4,5,0,no,no,no
277,PVP,AVD,0.0,0.0,0.0,2.0,0.0,3.0,4.0,0.0,1.0,11.0,0.0,5,4.2,4,1,no,no,yes
278,PVP,RIR,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,6,1.3333333333333333,5,1,no,no,yes
279,PVP,URY,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1.0,1,1,no,no,yes
280,PVP,AVJ,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,6,1.5,5,1,no,no,yes
281,PVP,ADE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
282,PVP,ADL,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
283,PVP,AIZ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
284,PVP,ASH,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,4,1.25,4,0,no,no,no
285,PVP,RIS,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1.0,2,0,no,no,no
286,PVP,SIB,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2,1.5,1,1,no,no,yes
287,PVP,SMB,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1.0,2,0,no,no,no
288,PVP,ADF,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,2.0,1,0,no,no,no
289,PVP,RIA,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2,2.0,2,0,no,no,no
290,PVP,RIM,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
291,PVP,AVF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2,1.5,2,0,no,no,no
292,PVP,AVK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
293,PVP,RMF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2,1.0,2,0,no,no,no
294,PVP,SIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
295,PVP,AWA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,yes,no,yes
296,PVP,AWB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,yes,no,yes
297,PVP,OLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,2.0,0,1,yes,no,yes
298,PVP,RMG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,yes,no,yes
299,PVP,SAA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,1,0,no,no,no
300,RIC,ADA,4.0,4.0,2.0,2.0,2.0,5.0,10.0,3.0,5.0,6.0,2.0,11,4.090909090909091,10,1,no,no,yes
301,RIC,AIB,3.0,0.0,1.0,0.0,0.0,2.0,4.0,7.0,4.0,0.0,1.0,7,3.142857142857143,7,0,no,no,no
302,RIC,AVA,26.0,15.0,8.0,11.0,7.0,30.0,61.0,36.0,32.0,8.0,20.0,11,23.09090909090909,10,1,no,no,yes
303,RIC,CEP,2.0,0.0,2.0,0.0,1.0,2.0,5.0,9.0,4.0,2.0,1.0,9,3.111111111111111,8,1,no,no,yes
304,RIC,RIM,2.0,0.0,0.0,0.0,0.0,5.0,20.0,10.0,7.0,0.0,5.0,6,8.166666666666666,6,0,no,no,no
305,RIC,RIV,1.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,4.0,0.0,0.0,6,2.3333333333333335,6,0,no,no,no
306,RIC,RMD,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,4,1.5,3,1,no,no,yes
307,RIC,SAA,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,3.0,6,2.1666666666666665,5,1,no,no,yes
308,RIC,SIB,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4,1.25,3,1,no,no,yes
309,RIC,SMB,2.0,4.0,0.0,0.0,0.0,2.0,9.0,2.0,5.0,0.0,3.0,7,3.857142857142857,7,0,no,no,no
310,RIC,SMD,23.0,10.0,4.0,10.0,4.0,23.0,47.0,18.0,23.0,6.0,14.0,11,16.545454545454547,10,1,no,no,yes
311,RIC,URB,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,3,2.3333333333333335,3,0,no,no,no
312,RIC,RMH,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,3.0,5,3.0,4,1,no,no,yes
313,RIC,RIC,0.0,0.0,1.0,2.0,0.0,0.0,5.0,1.0,5.0,1.0,0.0,6,2.5,5,1,no,no,yes
314,RIC,URY,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
315,RIC,BWM,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,2,0,no,no,no
316,RIC,AVE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1.0,1,1,no,no,yes
317,RIC,AVK,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,1.0,2,0,no,no,no
318,RIC,ADL,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,2.0,1,0,no,no,no
319,RIC,AIZ,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1,6.0,1,0,no,no,no
320,RIC,OLQ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
321,RIC,RMF,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1,3.0,1,0,no,no,no
322,RIC,RMG,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2,1.0,2,0,no,no,no
323,RIC,VB0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1,7.0,1,0,no,no,no
324,RIC,AVB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2,2.0,1,1,no,no,yes
325,RIC,AVD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2,2.0,1,1,no,no,yes
326,RIC,PVC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2,1.5,1,1,no,no,yes
327,RIC,URX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2,1.0,2,0,no,no,no
328,RIC,RIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,0,no,no,no
329,RIC,AVJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,yes,no,yes
330,RIC,RIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,yes,no,yes
331,RIC,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,yes,no,yes
332,RIC,SIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,yes,no,yes
333,RIM,ADA,1.0,0.0,1.0,0.0,0.0,1.0,15.0,2.0,1.0,8.0,0.0,7,4.142857142857143,6,1,no,no,yes
334,RIM,AIB,15.0,5.0,6.0,5.0,3.0,12.0,40.0,20.0,17.0,2.0,5.0,11,11.818181818181818,10,1,no,no,yes
335,RIM,AVA,2.0,0.0,0.0,1.0,1.0,2.0,16.0,3.0,3.0,0.0,1.0,8,3.625,8,0,no,no,no
336,RIM,AVB,13.0,7.0,8.0,5.0,4.0,14.0,67.0,12.0,15.0,14.0,8.0,11,15.181818181818182,10,1,no,no,yes
337,RIM,AVD,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.5,2,0,no,no,no
338,RIM,AVE,1.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,1.0,0.0,0.0,5,2.6,5,0,no,no,no
339,RIM,AVJ,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,3,2.6666666666666665,3,0,no,no,no
340,RIM,AVK,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,4,1.75,3,1,no,no,yes
341,RIM,BWM,13.0,9.0,7.0,2.0,3.0,16.0,0.0,15.0,15.0,0.0,7.0,9,9.666666666666666,9,0,no,no,no
342,RIM,RIB,9.0,10.0,9.0,4.0,2.0,11.0,13.0,7.0,15.0,6.0,11.0,11,8.818181818181818,10,1,no,no,yes
343,RIM,RIG,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,6,1.3333333333333333,6,0,no,no,no
344,RIM,RIS,1.0,3.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,0.0,9,1.5555555555555556,8,1,no,no,yes
345,RIM,RMD,17.0,7.0,7.0,7.0,8.0,14.0,57.0,26.0,21.0,14.0,11.0,11,17.181818181818183,10,1,no,no,yes
346,RIM,RMF,6.0,0.0,0.0,0.0,0.0,4.0,12.0,8.0,8.0,0.0,0.0,5,7.6,5,0,no,no,no
