,pre_x,post_x,witvliet_7_syn_x,witvliet_8_syn_x,cel_n2u_syn_x,pristi_series14,pristi_series15,how_many_datasets_have_syn,sum_synaptic_weight,average_synaptic_weight,herm_conservation,pristi_conservation,species_specific,pre_alpha,post_alpha,pre_y,post_y,witvliet_1,witvliet_2,witvliet_3,witvliet_4,witvliet_5,witvliet_6,cel_jsh,cel_n2u,witvliet_8,pristi_s14,pristi_s15,conserved,conserved_adult,average_size,elegans_sum,pristi_sum,elegans_specific,pristi_specific,specific_adj,elegans_specific_adult,specific_adj_adult,witvliet_1_syn,witvliet_2_syn,witvliet_3_syn,witvliet_4_syn,witvliet_5_syn,witvliet_6_syn,cel_jsh_syn,cel_n2u_syn_y,witvliet_7_syn_y,witvliet_8_syn_y,pristi_s14_syn,pristi_s15_syn,conserved_syn,average_size_syn,elegans_sum_syn,pristi_sum_syn,elegans_specific_syn,pristi_specific_syn,specific_syn,average_cel_syn_size,average_pristi_syn_size,adult_adj_specifc,peters_equal_pristi,peters_equal_cel
1879,AVM,BDU,6.0,5.0,9.0,0.0,0.0,3.0,20.0,6.666666666666667,3.0,0.0,cel_specific,AVM,BDU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,False,False
1880,BDU,AVM,1.0,2.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,0.0,not specific,AVM,BDU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,False,False
1881,AVM,DBn,0.0,0.0,0.0,0.0,4.0,1.0,4.0,4.0,0.0,1.0,not specific,AVM,DBn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,False,False
1882,AVM,FLP,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,not specific,AVM,FLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,False,False
1883,HSN,AVM,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,not specific,AVM,HSN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,False,False
1884,AVM,PVC,13.0,16.0,36.0,0.0,0.0,3.0,65.0,65.0,3.0,0.0,cel_specific,AVM,PVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,False,False
1885,AVM,PVN,1.0,1.0,10.0,0.0,0.0,3.0,12.0,3.0,3.0,0.0,cel_specific,AVM,PVN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,False,False
1886,PVN,AVM,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,not specific,AVM,PVN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,False,False
1887,PVQ,AVM,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,0.0,not specific,AVM,PVQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,False,False
1888,AVM,RIC,0.0,0.0,0.0,8.0,3.0,2.0,11.0,3.6666666666666665,0.0,2.0,pristi_specific,AVM,RIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,False,False
1889,AVM,RID,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.75,1.0,0.0,not specific,AVM,RID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,False,False
1890,AVM,RME,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.4,0.0,1.0,not specific,AVM,RME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,False,False
1891,AVM,RMG,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.6666666666666666,0.0,1.0,not specific,AVM,RMG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,False,False
1892,AVM,SIB,0.0,0.0,3.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,not specific,AVM,SIB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,False,False
1893,AWA,AWA,0.0,0.0,0.0,5.0,0.0,1.0,5.0,5.0,0.0,1.0,not specific,AWA,AWA,AWA,AWA,52560.0,98816.0,119160.0,186840.0,232680.0,493363.0,876.0,601.0,0.0,3340.0,4035.0,10.0,3.0,119227.1,8.0,2.0,no,no,not specific,no,not specific,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,2.0,3.0,1.0,no,no,not specific,0.3,2.5,nan,False,False
1894,AWA,AWB,9.0,11.0,14.0,0.0,2.0,4.0,36.0,18.0,3.0,1.0,not specific,AWA,AWB,AWA,AWB,1939200.0,3202304.0,2312520.0,4231200.0,6636600.0,7941455.0,65701.0,99669.0,12840000.0,3027.0,8745.0,11.0,4.0,3570947.3636363638,9.0,2.0,no,no,core,no,core,5.0,5.0,8.0,10.0,12.0,9.0,3.0,14.0,9.0,11.0,0.0,2.0,11.0,8.0,10.0,1.0,no,no,not specific,8.6,1.0,nan,False,False
1895,AWB,AWA,2.0,2.0,2.0,0.0,0.0,3.0,6.0,6.0,3.0,0.0,cel_specific,AWA,AWB,AWA,AWB,1939200.0,3202304.0,2312520.0,4231200.0,6636600.0,7941455.0,65701.0,99669.0,12840000.0,3027.0,8745.0,11.0,4.0,3570947.3636363638,9.0,2.0,no,no,core,no,core,5.0,5.0,8.0,10.0,12.0,9.0,3.0,14.0,9.0,11.0,0.0,2.0,11.0,8.0,10.0,1.0,no,no,not specific,8.6,1.0,nan,False,False
1896,AWA,AWC,0.0,0.0,0.0,0.0,11.0,1.0,11.0,5.5,0.0,1.0,not specific,AWA,AWC,AWA,AWC,19800.0,154112.0,141960.0,18840.0,232440.0,50688.0,68.0,908.0,261840.0,16347.0,65750.0,11.0,4.0,87523.0,9.0,2.0,no,no,core,no,core,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,6.0,1.0,1.0,no,no,not specific,0.1,5.5,nan,False,False
1899,AWA,HSN,1.0,2.0,0.0,3.0,0.0,3.0,6.0,1.5,2.0,1.0,not specific,AWA,HSN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,False,False
1900,HSN,AWA,2.0,1.0,3.0,1.0,0.0,4.0,7.0,7.0,3.0,1.0,not specific,AWA,HSN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,False,False
1906,AWA,PVN,0.0,0.0,0.0,4.0,0.0,1.0,4.0,4.0,0.0,1.0,not specific,AWA,PVN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,False,False
1907,PVN,AWA,0.0,0.0,0.0,8.0,0.0,1.0,8.0,8.0,0.0,1.0,not specific,AWA,PVN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,False,False
1908,PVP,AWA,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.5,0.0,1.0,not specific,AWA,PVP,AWA,PVP,13800.0,57344.0,45120.0,17760.0,105000.0,0.0,0.0,0.0,0.0,823.0,0.0,6.0,1.0,39974.5,5.0,1.0,no,no,not specific,no,not specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,no,no,not specific,0.0,1.0,nan,False,False
1909,AWA,PVQ,0.0,1.0,0.0,3.0,0.0,2.0,4.0,4.0,1.0,1.0,not specific,AWA,PVQ,AWA,PVQ,757200.0,1065728.0,796680.0,1326360.0,1151040.0,1045862.0,20209.0,8515.0,2874480.0,7544.0,2661.0,11.0,4.0,823298.0909090909,9.0,2.0,no,no,core,no,core,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,1.75,3.0,1.0,no,no,not specific,0.4,1.5,nan,False,False
1910,PVQ,AWA,1.0,1.0,5.0,0.0,0.0,3.0,7.0,2.3333333333333335,3.0,0.0,cel_specific,AWA,PVQ,AWA,PVQ,757200.0,1065728.0,796680.0,1326360.0,1151040.0,1045862.0,20209.0,8515.0,2874480.0,7544.0,2661.0,11.0,4.0,823298.0909090909,9.0,2.0,no,no,core,no,core,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,1.75,3.0,1.0,no,no,not specific,0.4,1.5,nan,False,False
1911,AWA,RIA,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,not specific,AWA,RIA,AWA,RIA,0.0,1536.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,887.0,319.0,4.0,3.0,775.5,2.0,2.0,no,no,not specific,no,not specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,no,no,not specific,0.0,0.5,nan,False,False
1915,AWA,RIF,5.0,1.0,6.0,0.0,0.0,3.0,12.0,4.0,3.0,0.0,cel_specific,AWA,RIF,AWA,RIF,173520.0,107264.0,100560.0,650760.0,256560.0,752884.0,8480.0,12573.0,1534080.0,322.0,0.0,10.0,3.0,359700.3,9.0,1.0,no,no,not specific,no,not specific,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,5.0,1.0,0.0,0.0,5.0,3.0,5.0,0.0,no,no,not specific,1.5,0.0,nan,False,False
1916,AWA,RIG,0.0,1.0,6.0,0.0,0.0,2.0,7.0,2.3333333333333335,2.0,0.0,not specific,AWA,RIG,AWA,RIG,0.0,0.0,0.0,0.0,15360.0,1013.0,0.0,1552.0,12720.0,0.0,0.0,4.0,2.0,7661.25,4.0,0.0,no,no,not specific,no,cel_specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,2.0,3.5,2.0,0.0,no,no,not specific,0.7,0.0,cel_specific,False,False
1917,AWA,RIH,0.0,0.0,0.0,16.0,0.0,1.0,16.0,5.333333333333333,0.0,1.0,not specific,AWA,RIH,AWA,RIH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8168.0,1555.0,2.0,2.0,4861.5,0.0,2.0,no,yes,pristi_specific,no,pristi_specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,16.0,0.0,1.0,no,no,not specific,0.0,8.0,pristi_specific,False,False
1918,AWA,RIM,0.0,0.0,0.0,18.0,5.0,2.0,23.0,4.6,0.0,2.0,pristi_specific,AWA,RIM,AWA,RIM,12960.0,0.0,0.0,1320.0,0.0,0.0,0.0,16.0,69840.0,6079.0,13384.0,6.0,4.0,17266.5,4.0,2.0,no,no,not specific,no,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,5.0,2.0,11.5,0.0,2.0,no,yes,pristi_specific,0.0,11.5,nan,False,False
1920,AWA,RIR,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.6666666666666666,1.0,0.0,not specific,AWA,RIR,AWA,RIR,15360.0,0.0,0.0,2160.0,184200.0,0.0,40.0,3808.0,122880.0,0.0,0.0,6.0,2.0,54741.333333333336,6.0,0.0,no,no,not specific,no,cel_specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,no,no,not specific,0.2,0.0,cel_specific,False,False
1925,AWA,SMB,0.0,0.0,0.0,11.0,0.0,1.0,11.0,11.0,0.0,1.0,not specific,AWA,SMB,AWA,SMB,901080.0,166400.0,235560.0,20400.0,41160.0,266618.0,1878.0,584.0,193200.0,48300.0,40198.0,11.0,4.0,174125.27272727274,9.0,2.0,no,no,core,no,core,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,6.0,1.0,1.0,no,no,not specific,0.1,5.5,nan,False,False
1929,AWB,AWB,0.0,0.0,0.0,6.0,0.0,1.0,6.0,6.0,0.0,1.0,not specific,AWB,AWB,AWB,AWB,140280.0,224000.0,69480.0,106080.0,195000.0,142602.0,1400.0,1017.0,88320.0,756.0,1431.0,11.0,4.0,88215.09090909091,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,6.0,0.0,1.0,no,no,not specific,0.0,3.0,nan,False,False
1930,AWB,AWC,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.25,1.0,0.0,not specific,AWB,AWC,AWB,AWC,366960.0,413952.0,267360.0,319200.0,693240.0,667053.0,1024.0,768.0,1045200.0,0.0,7948.0,10.0,3.0,378270.5,9.0,1.0,no,no,not specific,no,not specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,no,no,not specific,0.1,0.0,nan,False,False
1935,AWB,HSN,1.0,0.0,5.0,2.0,0.0,3.0,8.0,4.0,2.0,1.0,not specific,AWB,HSN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,False,False
1936,HSN,AWB,7.0,4.0,10.0,4.0,0.0,4.0,25.0,25.0,3.0,1.0,not specific,AWB,HSN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,False,False
1939,AWB,OLQ,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,not specific,AWB,OLQ,AWB,OLQ,66480.0,55552.0,18600.0,37200.0,42840.0,0.0,0.0,740.0,83760.0,0.0,0.0,7.0,2.0,43596.0,7.0,0.0,no,no,not specific,no,cel_specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,no,no,not specific,0.1,0.5,cel_specific,False,False
1940,AWB,PVC,0.0,0.0,0.0,18.0,2.0,2.0,20.0,20.0,0.0,2.0,pristi_specific,AWB,PVC,AWB,PVC,48120.0,39936.0,8880.0,1080.0,32640.0,0.0,0.0,204.0,20400.0,23469.0,19072.0,9.0,4.0,21533.444444444445,7.0,2.0,no,no,not specific,no,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,2.0,10.0,0.0,2.0,no,yes,pristi_specific,0.0,10.0,nan,False,False
1941,AWB,PVN,0.0,0.0,0.0,2.0,2.0,2.0,4.0,4.0,0.0,2.0,pristi_specific,AWB,PVN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,False,False
1942,PVN,AWB,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,not specific,AWB,PVN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,False,False
1943,AWB,PVP,0.0,0.0,0.0,7.0,0.0,1.0,7.0,3.5,0.0,1.0,not specific,AWB,PVP,AWB,PVP,409440.0,236032.0,149520.0,247680.0,125760.0,6758.0,2330.0,284.0,527040.0,22015.0,6560.0,11.0,4.0,157583.54545454544,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,2.0,6.0,0.0,2.0,no,yes,pristi_specific,0.0,6.0,nan,False,False
1944,PVP,AWB,0.0,0.0,0.0,1.0,4.0,2.0,5.0,1.25,0.0,2.0,pristi_specific,AWB,PVP,AWB,PVP,409440.0,236032.0,149520.0,247680.0,125760.0,6758.0,2330.0,284.0,527040.0,22015.0,6560.0,11.0,4.0,157583.54545454544,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,2.0,6.0,0.0,2.0,no,yes,pristi_specific,0.0,6.0,nan,False,False
1945,AWB,PVQ,0.0,0.0,0.0,2.0,0.0,1.0,2.0,,0.0,1.0,not specific,AWB,PVQ,AWB,PVQ,161640.0,57856.0,13080.0,145200.0,10560.0,0.0,0.0,0.0,0.0,21125.0,35643.0,7.0,2.0,63586.28571428572,5.0,2.0,no,no,not specific,no,pristi_specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,3.5,0.0,2.0,no,yes,pristi_specific,0.0,3.5,pristi_specific,False,False
1946,PVQ,AWB,0.0,0.0,0.0,3.0,2.0,2.0,5.0,5.0,0.0,2.0,pristi_specific,AWB,PVQ,AWB,PVQ,161640.0,57856.0,13080.0,145200.0,10560.0,0.0,0.0,0.0,0.0,21125.0,35643.0,7.0,2.0,63586.28571428572,5.0,2.0,no,no,not specific,no,pristi_specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,3.5,0.0,2.0,no,yes,pristi_specific,0.0,3.5,pristi_specific,True,False
1948,AWB,RIA,3.0,2.0,13.0,18.0,13.0,5.0,49.0,,3.0,2.0,core,AWB,RIA,AWB,RIA,0.0,0.0,4440.0,1080.0,6960.0,136857.0,853.0,1352.0,575280.0,680.0,327.0,9.0,4.0,80869.88888888889,7.0,2.0,no,no,not specific,no,core,0.0,0.0,0.0,1.0,1.0,3.0,2.0,13.0,3.0,2.0,18.0,13.0,9.0,6.222222222222222,7.0,2.0,no,no,not specific,2.5,15.5,nan,False,False
1949,AWB,RIB,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,not specific,AWB,RIB,AWB,RIB,167760.0,644352.0,434280.0,295680.0,587040.0,811007.0,557.0,17878.0,2063760.0,4011.0,2211.0,11.0,4.0,457139.63636363635,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,no,no,not specific,0.3,0.0,nan,False,False
1952,AWB,RIF,0.0,0.0,1.0,27.0,0.0,2.0,28.0,28.0,1.0,1.0,not specific,AWB,RIF,AWB,RIF,135600.0,553984.0,178440.0,572760.0,512280.0,1400339.0,6494.0,15406.0,1314000.0,68007.0,18506.0,11.0,4.0,434165.0909090909,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,33.0,5.0,4.0,10.0,2.0,2.0,no,no,not specific,0.2,19.0,nan,False,False
1953,RIF,AWB,0.0,0.0,2.0,6.0,5.0,3.0,13.0,13.0,1.0,2.0,not specific,AWB,RIF,AWB,RIF,135600.0,553984.0,178440.0,572760.0,512280.0,1400339.0,6494.0,15406.0,1314000.0,68007.0,18506.0,11.0,4.0,434165.0909090909,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,33.0,5.0,4.0,10.0,2.0,2.0,no,no,not specific,0.2,19.0,nan,False,False
1954,AWB,RIG,2.0,4.0,2.0,0.0,0.0,3.0,8.0,8.0,3.0,0.0,cel_specific,AWB,RIG,AWB,RIG,0.0,0.0,0.0,0.0,251640.0,140574.0,0.0,1161.0,322080.0,0.0,0.0,4.0,2.0,178863.75,4.0,0.0,no,no,not specific,no,cel_specific,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,2.0,4.0,0.0,0.0,5.0,2.4,5.0,0.0,no,no,not specific,1.2,0.0,cel_specific,False,True
1958,AWB,RIR,0.0,2.0,7.0,17.0,6.0,4.0,32.0,32.0,2.0,2.0,not specific,AWB,RIR,AWB,RIR,277920.0,144896.0,8040.0,415560.0,81840.0,132126.0,1614.0,11091.0,880800.0,17303.0,13190.0,11.0,4.0,180398.18181818182,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,3.0,0.0,0.0,1.0,7.0,0.0,2.0,17.0,6.0,6.0,6.0,4.0,2.0,no,no,not specific,1.3,11.5,nan,False,False
1959,RIR,AWB,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5,1.0,0.0,not specific,AWB,RIR,AWB,RIR,277920.0,144896.0,8040.0,415560.0,81840.0,132126.0,1614.0,11091.0,880800.0,17303.0,13190.0,11.0,4.0,180398.18181818182,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,3.0,0.0,0.0,1.0,7.0,0.0,2.0,17.0,6.0,6.0,6.0,4.0,2.0,no,no,not specific,1.3,11.5,nan,False,False
1960,AWB,RIS,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,not specific,AWB,RIS,AWB,RIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7464.0,6181.0,2.0,2.0,6822.5,0.0,2.0,no,yes,pristi_specific,no,pristi_specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,no,no,not specific,0.0,0.5,pristi_specific,False,False
1962,AWB,SIA,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,0.0,not specific,AWB,SIA,AWB,SIA,44280.0,0.0,0.0,0.0,0.0,0.0,303.0,0.0,83760.0,0.0,0.0,3.0,1.0,42781.0,3.0,0.0,no,no,not specific,no,not specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,no,no,not specific,0.1,0.0,nan,False,False
1963,AWB,SIB,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,not specific,AWB,SIB,AWB,SIB,102360.0,0.0,0.0,0.0,186120.0,0.0,1611.0,0.0,8640.0,0.0,0.0,4.0,1.0,74682.75,4.0,0.0,no,no,not specific,no,not specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,no,no,not specific,0.1,0.0,nan,False,False
1964,AWB,SMB,3.0,3.0,5.0,0.0,0.0,3.0,11.0,11.0,3.0,0.0,cel_specific,AWB,SMB,AWB,SMB,243960.0,406784.0,303600.0,644040.0,845640.0,2171473.0,26596.0,32727.0,3247920.0,3315.0,6764.0,11.0,4.0,721165.3636363636,9.0,2.0,no,no,core,no,core,0.0,0.0,1.0,2.0,2.0,3.0,9.0,5.0,3.0,3.0,0.0,0.0,8.0,3.5,8.0,0.0,no,no,not specific,2.8,0.0,nan,False,False
1966,URX,AWB,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,not specific,AWB,URX,AWB,URX,542880.0,835584.0,576480.0,583800.0,685800.0,553850.0,793.0,920.0,477360.0,6046.0,5644.0,11.0,4.0,388105.1818181818,9.0,2.0,no,no,core,no,core,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,2.0,0.0,no,no,not specific,0.3,0.0,nan,False,False
1967,AWB,URY,0.0,0.0,1.0,42.0,7.0,3.0,50.0,50.0,1.0,2.0,not specific,AWB,URY,AWB,URY,62280.0,64000.0,17400.0,26400.0,42000.0,9799.0,0.0,793.0,17760.0,21953.0,11849.0,10.0,4.0,27423.4,8.0,2.0,no,no,not specific,no,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,42.0,7.0,3.0,16.666666666666668,1.0,2.0,no,no,not specific,0.1,24.5,nan,False,False
1968,AWC,AWC,24.0,22.0,28.0,0.0,4.0,4.0,78.0,39.0,3.0,1.0,not specific,AWC,AWC,AWC,AWC,991680.0,2196224.0,1773120.0,2341920.0,4723920.0,4703508.0,75414.0,49032.0,11243520.0,254.0,4424.0,11.0,4.0,2554819.6363636362,9.0,2.0,no,no,core,no,core,2.0,7.0,5.0,8.0,19.0,14.0,17.0,28.0,24.0,22.0,0.0,4.0,11.0,13.636363636363637,10.0,1.0,no,no,not specific,14.6,2.0,nan,False,False
1969,AWC,BAG,3.0,4.0,0.0,0.0,0.0,2.0,7.0,7.0,2.0,0.0,not specific,AWC,BAG,AWC,BAG,64680.0,285952.0,458880.0,1822320.0,701640.0,2950715.0,14524.0,18.0,6926400.0,0.0,2183.0,10.0,3.0,1322731.2,9.0,1.0,no,no,not specific,no,not specific,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,4.0,0.0,0.0,4.0,2.5,4.0,0.0,no,no,not specific,1.0,0.0,nan,False,False
1970,AWC,CEP,0.0,0.0,0.0,17.0,0.0,1.0,17.0,17.0,0.0,1.0,not specific,AWC,CEP,AWC,CEP,171240.0,379904.0,264960.0,65040.0,287280.0,590682.0,2133.0,2448.0,381600.0,5161.0,0.0,10.0,3.0,215044.8,9.0,1.0,no,no,not specific,no,not specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,2.0,9.0,1.0,1.0,no,no,not specific,0.1,8.5,nan,False,False
1972,AWC,HSN,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,not specific,AWC,HSN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,False,False
1973,AWC,IL1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,not specific,AWC,IL1,AWC,IL1,305040.0,271616.0,53280.0,234960.0,330840.0,259858.0,1511.0,2922.0,420000.0,245.0,691.0,11.0,4.0,170996.63636363635,9.0,2.0,no,no,core,no,core,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,no,no,not specific,0.2,0.0,nan,False,False
1974,AWC,IL2,1.0,1.0,2.0,0.0,0.0,3.0,4.0,4.0,3.0,0.0,cel_specific,AWC,IL2,AWC,IL2,183000.0,229632.0,75840.0,241560.0,376680.0,515324.0,1692.0,1894.0,736320.0,1898.0,643.0,11.0,4.0,214953.0,9.0,2.0,no,no,core,no,core,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,1.25,4.0,0.0,no,no,not specific,0.5,0.0,nan,False,False
1975,IL2,AWC,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,not specific,AWC,IL2,AWC,IL2,183000.0,229632.0,75840.0,241560.0,376680.0,515324.0,1692.0,1894.0,736320.0,1898.0,643.0,11.0,4.0,214953.0,9.0,2.0,no,no,core,no,core,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,1.25,4.0,0.0,no,no,not specific,0.5,0.0,nan,False,False
1976,AWC,OLL,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,1.0,0.0,not specific,AWC,OLL,AWC,OLL,77040.0,52480.0,20880.0,80040.0,219600.0,297705.0,1210.0,1963.0,480960.0,1822.0,0.0,10.0,3.0,123370.0,9.0,1.0,no,no,not specific,no,not specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,no,no,not specific,0.1,0.0,nan,False,False
1980,AWC,RIA,0.0,0.0,9.0,0.0,0.0,1.0,9.0,3.0,1.0,0.0,not specific,AWC,RIA,AWC,RIA,39360.0,129536.0,15960.0,33960.0,96240.0,81775.0,2080.0,4403.0,3840.0,296.0,22.0,11.0,4.0,37042.90909090909,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,0.0,no,no,not specific,1.0,0.0,nan,False,False
