,Unnamed: 0,pre,post,witvliet_7_syn,witvliet_8_syn,cel_n2u_syn,pristi_series14,pristi_series15,how_many_datasets_have_syn,sum_synaptic_weight,average_synaptic_weight,herm_conservation,pristi_conservation,species_specific,how_many_datasets_have_syn_include_zeros,cyto_id,Cytoscape Bins
793,939,BDU,PVC,4.0,1.0,0.0,0.0,0.0,2,5.0,5.0,2,0,not specific,5.0,BDU (pp) PVC,>3-10
794,941,BDU,PVP,0.0,0.0,0.0,7.0,0.0,1,7.0,7.0,0,1,not specific,7.0,BDU (pp) PVP,>3-10
795,942,BDU,PVQ,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,BDU (pp) PVQ,1-3
796,943,BDU,PVR,0.0,0.0,0.0,17.0,10.0,2,27.0,27.0,0,2,pristi_specific,27.0,BDU (pp) PVR,>10
797,944,BDU,RIC,0.0,0.0,0.0,3.0,0.0,1,3.0,3.0,0,1,not specific,3.0,BDU (pp) RIC,1-3
798,945,BDU,RID,3.0,1.0,0.0,0.0,0.0,2,4.0,4.0,2,0,not specific,4.0,BDU (pp) RID,>3-10
799,946,BDU,RIF,4.0,0.0,2.0,1.0,0.0,3,7.0,7.0,2,1,not specific,7.0,BDU (pp) RIF,>3-10
800,947,BDU,RIP,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific,1.0,BDU (pp) RIP,1-3
801,948,BDU,RIS,0.0,0.0,0.0,16.0,2.0,2,18.0,4.5,0,2,pristi_specific,18.0,BDU (pp) RIS,>3-10
802,949,BDU,RMG,0.0,0.0,0.0,1.0,0.0,1,1.0,0.3333333333333333,0,1,not specific,1.0,BDU (pp) RMG,1-3
803,951,BDU,SIB,0.0,0.0,0.0,9.0,0.0,1,9.0,2.25,0,1,not specific,9.0,BDU (pp) SIB,1-3
804,952,BDU,URA,2.0,1.0,6.0,0.0,0.0,3,9.0,2.25,3,0,cel_specific,9.0,BDU (pp) URA,1-3
805,953,BDU,URB,0.0,0.0,0.0,7.0,2.0,2,9.0,1.8,0,2,pristi_specific,9.0,BDU (pp) URB,1-3
806,954,BDU,URY,0.0,0.0,0.0,1.0,0.0,1,1.0,0.25,0,1,not specific,1.0,BDU (pp) URY,1-3
807,955,CEP,ADE,1.0,0.0,0.0,0.0,0.0,1,1.0,0.25,1,0,not specific,1.0,CEP (pp) ADE,1-3
808,956,CEP,ADL,0.0,0.0,3.0,0.0,0.0,1,3.0,1.5,1,0,not specific,3.0,CEP (pp) ADL,1-3
809,957,CEP,AFD,0.0,0.0,2.0,0.0,0.0,1,2.0,2.0,1,0,not specific,2.0,CEP (pp) AFD,1-3
810,958,CEP,AIN,0.0,0.0,2.0,0.0,0.0,1,2.0,1.0,1,0,not specific,2.0,CEP (pp) AIN,1-3
811,959,CEP,ALM,1.0,1.0,2.0,0.0,0.0,3,4.0,4.0,3,0,cel_specific,4.0,CEP (pp) ALM,>3-10
812,960,CEP,ASG,0.0,0.0,2.0,0.0,0.0,1,2.0,1.0,1,0,not specific,2.0,CEP (pp) ASG,1-3
813,961,CEP,AVB,3.0,0.0,0.0,0.0,0.0,1,3.0,1.5,1,0,not specific,3.0,CEP (pp) AVB,1-3
814,962,CEP,AVD,1.0,1.0,0.0,0.0,0.0,2,2.0,0.6666666666666666,2,0,not specific,2.0,CEP (pp) AVD,1-3
815,963,CEP,AVE,26.0,30.0,48.0,21.0,15.0,5,140.0,140.0,3,2,core,140.0,CEP (pp) AVE,>10
816,964,CEP,AVJ,1.0,1.0,0.0,0.0,0.0,2,2.0,2.0,2,0,not specific,2.0,CEP (pp) AVJ,1-3
817,965,CEP,BDU,0.0,0.0,5.0,0.0,0.0,1,5.0,1.25,1,0,not specific,5.0,CEP (pp) BDU,1-3
818,966,CEP,CEP,0.0,0.0,8.0,0.0,0.0,1,8.0,4.0,1,0,not specific,8.0,CEP (pp) CEP,>3-10
819,967,CEP,IL1,15.0,22.0,51.0,90.0,30.0,5,208.0,69.33333333333333,3,2,core,208.0,CEP (pp) IL1,>10
820,968,CEP,IL2,0.0,0.0,4.0,0.0,0.0,1,4.0,4.0,1,0,not specific,4.0,CEP (pp) IL2,>3-10
821,969,CEP,OLL,31.0,45.0,44.0,11.0,3.0,5,134.0,134.0,3,2,core,134.0,CEP (pp) OLL,>10
822,970,CEP,OLQ,24.0,23.0,77.0,0.0,0.0,3,124.0,124.0,3,0,cel_specific,124.0,CEP (pp) OLQ,>10
823,972,CEP,PVR,2.0,3.0,0.0,0.0,0.0,2,5.0,5.0,2,0,not specific,5.0,CEP (pp) PVR,>3-10
824,973,CEP,RIA,0.0,1.0,3.0,18.0,2.0,4,24.0,4.8,2,2,not specific,24.0,CEP (pp) RIA,>3-10
825,974,CEP,RIB,4.0,4.0,9.0,0.0,0.0,3,17.0,4.25,3,0,cel_specific,17.0,CEP (pp) RIB,>3-10
826,975,CEP,RIC,32.0,32.0,113.0,81.0,95.0,5,353.0,353.0,3,2,core,353.0,CEP (pp) RIC,>10
827,976,CEP,RIF,0.0,0.0,2.0,0.0,0.0,1,2.0,2.0,1,0,not specific,2.0,CEP (pp) RIF,1-3
828,977,CEP,RIH,0.0,0.0,5.0,0.0,0.0,1,5.0,2.5,1,0,not specific,5.0,CEP (pp) RIH,1-3
829,978,CEP,RIM,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific,1.0,CEP (pp) RIM,1-3
830,979,CEP,RIP,4.0,4.0,15.0,0.0,6.0,4,29.0,29.0,3,1,not specific,29.0,CEP (pp) RIP,>10
831,980,CEP,RIS,2.0,2.0,3.0,2.0,3.0,5,12.0,4.0,3,2,core,12.0,CEP (pp) RIS,>3-10
832,981,CEP,RIV,0.0,0.0,2.0,0.0,0.0,1,2.0,2.0,1,0,not specific,2.0,CEP (pp) RIV,1-3
833,982,CEP,RMD,27.0,34.0,41.0,67.0,34.0,5,203.0,203.0,3,2,core,203.0,CEP (pp) RMD,>10
834,983,CEP,RMG,1.0,1.0,9.0,0.0,0.0,3,11.0,5.5,3,0,cel_specific,11.0,CEP (pp) RMG,>3-10
835,986,CEP,SIA,3.0,5.0,17.0,0.0,0.0,3,25.0,,3,0,cel_specific,25.0,CEP (pp) SIA,>10
836,987,CEP,SIB,1.0,0.0,3.0,2.0,0.0,3,6.0,1.2,2,1,not specific,6.0,CEP (pp) SIB,1-3
837,988,CEP,SMB,5.0,3.0,9.0,29.0,0.0,4,46.0,11.5,3,1,not specific,46.0,CEP (pp) SMB,>10
838,989,CEP,SMD,2.0,5.0,3.0,4.0,0.0,4,14.0,7.0,3,1,not specific,14.0,CEP (pp) SMD,>3-10
839,990,CEP,URA,11.0,7.0,20.0,3.0,0.0,4,41.0,41.0,3,1,not specific,41.0,CEP (pp) URA,>10
840,991,CEP,URB,8.0,12.0,25.0,0.0,0.0,3,45.0,22.5,3,0,cel_specific,45.0,CEP (pp) URB,>10
841,992,CEP,URX,8.0,6.0,4.0,2.0,0.0,4,20.0,20.0,3,1,not specific,20.0,CEP (pp) URX,>10
842,993,CEP,URY,9.0,6.0,17.0,0.0,0.0,3,32.0,16.0,3,0,cel_specific,32.0,CEP (pp) URY,>10
843,995,DVA,ADA,1.0,1.0,0.0,0.0,7.0,3,9.0,9.0,2,1,not specific,9.0,DVA (pp) ADA,>3-10
844,996,DVA,ADE,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,DVA (pp) ADE,1-3
845,997,DVA,AIZ,7.0,4.0,8.0,2.0,0.0,4,21.0,7.0,3,1,not specific,21.0,DVA (pp) AIZ,>3-10
846,999,DVA,AUA,8.0,5.0,12.0,0.0,0.0,3,25.0,6.25,3,0,cel_specific,25.0,DVA (pp) AUA,>3-10
847,1000,DVA,AVA,2.0,3.0,9.0,0.0,0.0,3,14.0,14.0,3,0,cel_specific,14.0,DVA (pp) AVA,>10
848,1001,DVA,AVB,1.0,1.0,2.0,2.0,6.0,5,12.0,3.0,3,2,core,12.0,DVA (pp) AVB,1-3
849,1002,DVA,AVD,0.0,1.0,2.0,0.0,0.0,2,3.0,3.0,2,0,not specific,3.0,DVA (pp) AVD,1-3
850,1003,DVA,AVE,23.0,14.0,36.0,33.0,20.0,5,126.0,25.2,3,2,core,126.0,DVA (pp) AVE,>10
851,1004,DVA,AVK,0.0,0.0,0.0,2.0,0.0,1,2.0,0.6666666666666666,0,1,not specific,2.0,DVA (pp) AVK,1-3
852,1005,DVA,CEP,0.0,0.0,0.0,6.0,2.0,2,8.0,4.0,0,2,pristi_specific,8.0,DVA (pp) CEP,>3-10
853,1006,DVA,FLP,1.0,1.0,0.0,0.0,0.0,2,2.0,2.0,2,0,not specific,2.0,DVA (pp) FLP,1-3
854,1007,DVA,OLQ,0.0,2.0,0.0,2.0,0.0,2,4.0,4.0,1,1,not specific,4.0,DVA (pp) OLQ,>3-10
855,1008,DVA,PVC,0.0,2.0,3.0,0.0,2.0,3,7.0,7.0,2,1,not specific,7.0,DVA (pp) PVC,>3-10
856,1009,DVA,PVP,1.0,0.0,3.0,0.0,7.0,3,11.0,5.5,2,1,not specific,11.0,DVA (pp) PVP,>3-10
857,1010,DVA,RIA,2.0,3.0,11.0,0.0,0.0,3,16.0,5.333333333333333,3,0,cel_specific,16.0,DVA (pp) RIA,>3-10
858,1011,DVA,RIB,0.0,2.0,0.0,0.0,0.0,1,2.0,2.0,1,0,not specific,2.0,DVA (pp) RIB,1-3
859,1012,DVA,RIC,0.0,0.0,0.0,3.0,0.0,1,3.0,1.0,0,1,not specific,3.0,DVA (pp) RIC,1-3
860,1013,DVA,RIH,1.0,1.0,0.0,0.0,0.0,2,2.0,0.6666666666666666,2,0,not specific,2.0,DVA (pp) RIH,1-3
861,1014,DVA,RIM,1.0,1.0,5.0,2.0,0.0,4,9.0,3.0,3,1,not specific,9.0,DVA (pp) RIM,1-3
862,1015,DVA,RIP,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,DVA (pp) RIP,1-3
863,1016,DVA,RIR,4.0,2.0,4.0,0.0,0.0,3,10.0,10.0,3,0,cel_specific,10.0,DVA (pp) RIR,>3-10
864,1017,DVA,RIV,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific,1.0,DVA (pp) RIV,1-3
865,1019,DVA,SAA,0.0,0.0,9.0,0.0,0.0,1,9.0,9.0,1,0,not specific,9.0,DVA (pp) SAA,>3-10
866,1022,DVA,SIA,2.0,0.0,0.0,2.0,0.0,2,4.0,2.0,1,1,not specific,4.0,DVA (pp) SIA,1-3
867,1023,DVA,SIB,0.0,1.0,0.0,8.0,4.0,3,13.0,13.0,1,2,not specific,13.0,DVA (pp) SIB,>10
868,1024,DVA,SMB,6.0,6.0,23.0,0.0,0.0,3,35.0,8.75,3,0,cel_specific,35.0,DVA (pp) SMB,>3-10
869,1025,DVA,SMD,0.0,0.0,1.0,0.0,0.0,1,1.0,0.5,1,0,not specific,1.0,DVA (pp) SMD,1-3
870,1026,DVA,URX,1.0,0.0,1.0,0.0,0.0,2,2.0,2.0,2,0,not specific,2.0,DVA (pp) URX,1-3
871,1027,DVA,URY,1.0,2.0,3.0,0.0,0.0,3,6.0,6.0,3,0,cel_specific,6.0,DVA (pp) URY,>3-10
872,1029,DVC,ADA,0.0,0.0,0.0,3.0,0.0,1,3.0,3.0,0,1,not specific,3.0,DVC (pp) ADA,1-3
873,1030,DVC,ADE,0.0,0.0,0.0,17.0,0.0,1,17.0,17.0,0,1,not specific,17.0,DVC (pp) ADE,>10
874,1031,DVC,AIB,16.0,12.0,6.0,26.0,26.0,5,86.0,86.0,3,2,core,86.0,DVC (pp) AIB,>10
875,1032,DVC,AIZ,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,DVC (pp) AIZ,1-3
876,1034,DVC,AVA,16.0,15.0,50.0,44.0,43.0,5,168.0,168.0,3,2,core,168.0,DVC (pp) AVA,>10
877,1035,DVC,AVB,0.0,0.0,1.0,0.0,7.0,2,8.0,4.0,1,1,not specific,8.0,DVC (pp) AVB,>3-10
878,1036,DVC,AVE,1.0,3.0,0.0,0.0,7.0,3,11.0,3.6666666666666665,2,1,not specific,11.0,DVC (pp) AVE,>3-10
879,1037,DVC,AVK,6.0,2.0,2.0,11.0,0.0,4,21.0,7.0,3,1,not specific,21.0,DVC (pp) AVK,>3-10
880,1038,DVC,AVL,1.0,0.0,0.0,0.0,0.0,1,1.0,0.5,1,0,not specific,1.0,DVC (pp) AVL,1-3
881,1039,DVC,CEP,0.0,0.0,0.0,2.0,0.0,1,2.0,2.0,0,1,not specific,2.0,DVC (pp) CEP,1-3
882,1040,DVC,DVC,0.0,0.0,0.0,4.0,0.0,1,4.0,4.0,0,1,not specific,4.0,DVC (pp) DVC,>3-10
883,1041,DVC,FLP,0.0,1.0,0.0,0.0,0.0,1,1.0,0.25,1,0,not specific,1.0,DVC (pp) FLP,1-3
884,1042,DVC,OLL,1.0,0.0,0.0,0.0,0.0,1,1.0,0.2,1,0,not specific,1.0,DVC (pp) OLL,1-3
885,1043,DVC,PVT,0.0,0.0,1.0,1.0,0.0,2,2.0,2.0,1,1,not specific,2.0,DVC (pp) PVT,1-3
886,1044,DVC,RIB,10.0,14.0,8.0,14.0,5.0,5,51.0,12.75,3,2,core,51.0,DVC (pp) RIB,>10
887,1045,DVC,RID,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,DVC (pp) RID,1-3
888,1046,DVC,RIG,16.0,23.0,29.0,4.0,0.0,4,72.0,72.0,3,1,not specific,72.0,DVC (pp) RIG,>10
889,1047,DVC,RIH,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific,1.0,DVC (pp) RIH,1-3
890,1048,DVC,RIM,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,DVC (pp) RIM,1-3
891,1049,DVC,RIV,1.0,1.0,2.0,0.0,0.0,3,4.0,1.3333333333333333,3,0,cel_specific,4.0,DVC (pp) RIV,1-3
892,1051,DVC,SAA,1.0,0.0,0.0,0.0,0.0,1,1.0,0.3333333333333333,1,0,not specific,1.0,DVC (pp) SAA,1-3
893,1053,DVC,URA,0.0,0.0,1.0,4.0,0.0,2,5.0,1.6666666666666667,1,1,not specific,5.0,DVC (pp) URA,1-3
894,1054,DVC,URY,0.0,3.0,0.0,8.0,5.0,3,16.0,16.0,1,2,not specific,16.0,DVC (pp) URY,>10
895,1055,FLP,ADA,2.0,1.0,2.0,0.0,0.0,3,5.0,1.6666666666666667,3,0,cel_specific,5.0,FLP (pp) ADA,1-3
896,1056,FLP,ADE,4.0,3.0,33.0,0.0,0.0,3,40.0,20.0,3,0,cel_specific,40.0,FLP (pp) ADE,>10
897,1057,FLP,AIB,10.0,2.0,9.0,0.0,0.0,3,21.0,10.5,3,0,cel_specific,21.0,FLP (pp) AIB,>10
898,1058,FLP,AVA,38.0,30.0,104.0,0.0,0.0,3,172.0,172.0,3,0,cel_specific,172.0,FLP (pp) AVA,>10
899,1059,FLP,AVB,11.0,6.0,76.0,0.0,0.0,3,93.0,46.5,3,0,cel_specific,93.0,FLP (pp) AVB,>10
900,1060,FLP,AVD,6.0,8.0,58.0,0.0,0.0,3,72.0,72.0,3,0,cel_specific,72.0,FLP (pp) AVD,>10
901,1061,FLP,AVE,6.0,8.0,48.0,0.0,0.0,3,62.0,31.0,3,0,cel_specific,62.0,FLP (pp) AVE,>10
902,1062,FLP,AVJ,1.0,0.0,2.0,0.0,0.0,2,3.0,1.0,2,0,not specific,3.0,FLP (pp) AVJ,1-3
903,1063,FLP,DVA,0.0,1.0,10.0,0.0,0.0,2,11.0,5.5,2,0,not specific,11.0,FLP (pp) DVA,>3-10
904,1064,FLP,FLP,3.0,4.0,14.0,0.0,0.0,3,21.0,21.0,3,0,cel_specific,21.0,FLP (pp) FLP,>10
905,1065,FLP,PVC,5.0,2.0,2.0,0.0,0.0,3,9.0,3.0,3,0,cel_specific,9.0,FLP (pp) PVC,1-3
906,1066,FLP,PVP,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,FLP (pp) PVP,1-3
907,1067,FLP,RIH,1.0,2.0,0.0,0.0,0.0,2,3.0,3.0,2,0,not specific,3.0,FLP (pp) RIH,1-3
908,1068,FLP,RIS,0.0,1.0,1.0,0.0,0.0,2,2.0,1.0,2,0,not specific,2.0,FLP (pp) RIS,1-3
909,1107,IL1,ADE,0.0,0.0,3.0,0.0,0.0,1,3.0,3.0,1,0,not specific,3.0,IL1 (pp) ADE,1-3
910,1108,IL1,AIB,0.0,0.0,0.0,2.0,0.0,1,2.0,2.0,0,1,not specific,2.0,IL1 (pp) AIB,1-3
911,1109,IL1,AVE,3.0,2.0,12.0,0.0,0.0,3,17.0,17.0,3,0,cel_specific,17.0,IL1 (pp) AVE,>10
912,1110,IL1,AVL,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,IL1 (pp) AVL,1-3
913,1111,IL1,CEP,0.0,0.0,0.0,9.0,9.0,2,18.0,18.0,0,2,pristi_specific,18.0,IL1 (pp) CEP,>10
914,1112,IL1,IL1,4.0,6.0,15.0,2.0,0.0,4,27.0,13.5,3,1,not specific,27.0,IL1 (pp) IL1,>10
915,1113,IL1,IL2,0.0,0.0,9.0,2.0,0.0,2,11.0,11.0,1,1,not specific,11.0,IL1 (pp) IL2,>10
916,1114,IL1,OLL,0.0,5.0,4.0,1.0,0.0,3,10.0,10.0,2,1,not specific,10.0,IL1 (pp) OLL,>3-10
917,1115,IL1,OLQ,0.0,0.0,7.0,2.0,0.0,2,9.0,1.8,1,1,not specific,9.0,IL1 (pp) OLQ,1-3
918,1116,IL1,PVP,0.0,0.0,0.0,2.0,0.0,1,2.0,0.4,0,1,not specific,2.0,IL1 (pp) PVP,1-3
919,1117,IL1,PVR,4.0,2.0,0.0,0.0,0.0,2,6.0,6.0,2,0,not specific,6.0,IL1 (pp) PVR,>3-10
920,1118,IL1,RIP,12.0,12.0,68.0,0.0,1.0,4,93.0,46.5,3,1,not specific,93.0,IL1 (pp) RIP,>10
921,1119,IL1,RIS,1.0,0.0,0.0,0.0,0.0,1,1.0,0.5,1,0,not specific,1.0,IL1 (pp) RIS,1-3
922,1120,IL1,RMD,80.0,63.0,243.0,84.0,57.0,5,527.0,527.0,3,2,core,527.0,IL1 (pp) RMD,>10
923,1121,IL1,RME,8.0,10.0,10.0,34.0,11.0,5,73.0,36.5,3,2,core,73.0,IL1 (pp) RME,>10
924,1123,IL1,RMG,0.0,0.0,1.0,0.0,0.0,1,1.0,0.5,1,0,not specific,1.0,IL1 (pp) RMG,1-3
925,1125,IL1,SAA,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific,1.0,IL1 (pp) SAA,1-3
926,1126,IL1,SMB,0.0,0.0,0.0,12.0,3.0,2,15.0,15.0,0,2,pristi_specific,15.0,IL1 (pp) SMB,>10
927,1127,IL1,SMD,0.0,0.0,0.0,2.0,2.0,2,4.0,1.3333333333333333,0,2,pristi_specific,4.0,IL1 (pp) SMD,1-3
928,1128,IL1,URA,1.0,3.0,30.0,23.0,17.0,5,74.0,74.0,3,2,core,74.0,IL1 (pp) URA,>10
929,1129,IL1,URB,0.0,0.0,1.0,19.0,8.0,3,28.0,9.333333333333334,1,2,not specific,28.0,IL1 (pp) URB,>3-10
930,1130,IL1,URX,0.0,0.0,1.0,0.0,0.0,1,1.0,0.25,1,0,not specific,1.0,IL1 (pp) URX,1-3
931,1131,IL1,URY,0.0,0.0,6.0,0.0,0.0,1,6.0,6.0,1,0,not specific,6.0,IL1 (pp) URY,>3-10
932,1132,IL2,ADA,1.0,0.0,0.0,0.0,0.0,1,1.0,,1,0,not specific,1.0,IL2 (pp) ADA,>10
933,1133,IL2,ADE,3.0,3.0,16.0,0.0,0.0,3,22.0,,3,0,cel_specific,22.0,IL2 (pp) ADE,>10
934,1134,IL2,ADL,0.0,1.0,1.0,0.0,0.0,2,2.0,2.0,2,0,not specific,2.0,IL2 (pp) ADL,1-3
935,1135,IL2,AIB,0.0,1.0,0.0,0.0,0.0,1,1.0,0.5,1,0,not specific,1.0,IL2 (pp) AIB,1-3
936,1136,IL2,ASI,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,IL2 (pp) ASI,1-3
937,1137,IL2,AUA,0.0,0.0,2.0,0.0,0.0,1,2.0,1.0,1,0,not specific,2.0,IL2 (pp) AUA,1-3
938,1138,IL2,AVA,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,IL2 (pp) AVA,1-3
939,1139,IL2,AVB,0.0,0.0,2.0,0.0,0.0,1,2.0,2.0,1,0,not specific,2.0,IL2 (pp) AVB,1-3
940,1140,IL2,AVE,0.0,1.0,4.0,0.0,0.0,2,5.0,5.0,2,0,not specific,5.0,IL2 (pp) AVE,>3-10
941,1141,IL2,ASE,0.0,2.0,0.0,0.0,0.0,1,2.0,1.0,1,0,not specific,2.0,IL2 (pp) ASE,1-3
942,1142,IL2,BAG,1.0,0.0,1.0,0.0,0.0,2,2.0,2.0,2,0,not specific,2.0,IL2 (pp) BAG,1-3
943,1143,IL2,CEP,1.0,1.0,2.0,0.0,0.0,3,4.0,2.0,3,0,cel_specific,4.0,IL2 (pp) CEP,1-3
944,1144,IL2,DVC,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,IL2 (pp) DVC,1-3
945,1145,IL2,IL1,27.0,29.0,109.0,8.0,3.0,5,176.0,44.0,3,2,core,176.0,IL2 (pp) IL1,>10
946,1146,IL2,IL2,2.0,2.0,3.0,31.0,5.0,5,43.0,43.0,3,2,core,43.0,IL2 (pp) IL2,>10
947,1147,IL2,OLL,3.0,2.0,5.0,5.0,0.0,4,15.0,15.0,3,1,not specific,15.0,IL2 (pp) OLL,>10
948,1148,IL2,OLQ,39.0,41.0,94.0,5.0,0.0,4,179.0,89.5,3,1,not specific,179.0,IL2 (pp) OLQ,>10
949,1149,IL2,RIA,5.0,7.0,6.0,0.0,0.0,3,18.0,18.0,3,0,cel_specific,18.0,IL2 (pp) RIA,>10
950,1150,IL2,RIB,0.0,2.0,1.0,10.0,2.0,4,15.0,,2,2,not specific,15.0,IL2 (pp) RIB,>10
951,1151,IL2,RIC,5.0,2.0,4.0,0.0,0.0,3,11.0,5.5,3,0,cel_specific,11.0,IL2 (pp) RIC,>3-10
952,1152,IL2,RIG,0.0,1.0,0.0,0.0,0.0,1,1.0,0.5,1,0,not specific,1.0,IL2 (pp) RIG,1-3
953,1153,IL2,RIH,26.0,31.0,56.0,0.0,0.0,3,113.0,113.0,3,0,cel_specific,113.0,IL2 (pp) RIH,>10
954,1154,IL2,RIP,56.0,70.0,150.0,83.0,33.0,5,392.0,78.4,3,2,core,392.0,IL2 (pp) RIP,>10
955,1155,IL2,RMD,7.0,7.0,6.0,0.0,0.0,3,20.0,20.0,3,0,cel_specific,20.0,IL2 (pp) RMD,>10
956,1156,IL2,RME,58.0,64.0,130.0,54.0,36.0,5,342.0,342.0,3,2,core,342.0,IL2 (pp) RME,>10
957,1157,IL2,RMG,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,IL2 (pp) RMG,1-3
958,1159,IL2,SIA,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,IL2 (pp) SIA,1-3
959,1160,IL2,SIB,2.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1,0,not specific,2.0,IL2 (pp) SIB,1-3
960,1161,IL2,SMB,2.0,1.0,0.0,0.0,0.0,2,3.0,1.5,2,0,not specific,3.0,IL2 (pp) SMB,1-3
961,1162,IL2,URA,18.0,32.0,41.0,0.0,6.0,4,97.0,97.0,3,1,not specific,97.0,IL2 (pp) URA,>10
962,1163,IL2,URB,1.0,1.0,3.0,0.0,0.0,3,5.0,1.25,3,0,cel_specific,5.0,IL2 (pp) URB,1-3
963,1164,IL2,URX,3.0,4.0,5.0,0.0,0.0,3,12.0,6.0,3,0,cel_specific,12.0,IL2 (pp) URX,>3-10
964,1165,IL2,URY,2.0,1.0,0.0,0.0,0.0,2,3.0,3.0,2,0,not specific,3.0,IL2 (pp) URY,1-3
965,1166,OLL,ADE,1.0,0.0,7.0,0.0,0.0,2,8.0,8.0,2,0,not specific,8.0,OLL (pp) ADE,>3-10
966,1167,OLL,AVE,56.0,64.0,92.0,67.0,36.0,5,315.0,,3,2,core,315.0,OLL (pp) AVE,>10
967,1168,OLL,CEP,32.0,34.0,42.0,50.0,24.0,5,182.0,91.0,3,2,core,182.0,OLL (pp) CEP,>10
968,1169,OLL,IL1,8.0,10.0,6.0,37.0,23.0,5,84.0,42.0,3,2,core,84.0,OLL (pp) IL1,>10
969,1170,OLL,IL2,1.0,0.0,1.0,4.0,0.0,3,6.0,1.2,2,1,not specific,6.0,OLL (pp) IL2,1-3
970,1171,OLL,OLL,1.0,0.0,8.0,0.0,0.0,2,9.0,9.0,2,0,not specific,9.0,OLL (pp) OLL,>3-10
971,1172,OLL,OLQ,1.0,0.0,1.0,0.0,0.0,2,2.0,2.0,2,0,not specific,2.0,OLL (pp) OLQ,1-3
972,1173,OLL,RIB,24.0,27.0,45.0,57.0,31.0,5,184.0,184.0,3,2,core,184.0,OLL (pp) RIB,>10
973,1174,OLL,RIS,0.0,0.0,2.0,0.0,3.0,2,5.0,5.0,1,1,not specific,5.0,OLL (pp) RIS,>3-10
974,1175,OLL,RMD,49.0,67.0,69.0,22.0,26.0,5,233.0,233.0,3,2,core,233.0,OLL (pp) RMD,>10
975,1176,OLL,RME,9.0,3.0,9.0,1.0,0.0,4,22.0,11.0,3,1,not specific,22.0,OLL (pp) RME,>10
976,1177,OLL,RMG,1.0,0.0,0.0,0.0,0.0,1,1.0,0.2,1,0,not specific,1.0,OLL (pp) RMG,1-3
977,1179,OLL,SMD,28.0,28.0,46.0,12.0,1.0,5,115.0,38.333333333333336,3,2,core,115.0,OLL (pp) SMD,>10
978,1180,OLL,URA,0.0,0.0,0.0,0.0,2.0,1,2.0,0.6666666666666666,0,1,not specific,2.0,OLL (pp) URA,1-3
979,1181,OLL,URB,0.0,0.0,0.0,2.0,0.0,1,2.0,1.0,0,1,not specific,2.0,OLL (pp) URB,1-3
980,1182,OLL,URX,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,OLL (pp) URX,1-3
981,1183,OLL,URY,1.0,1.0,3.0,1.0,6.0,5,12.0,12.0,3,2,core,12.0,OLL (pp) URY,>10
982,1184,OLQ,ADA,0.0,0.0,0.0,2.0,0.0,1,2.0,1.0,0,1,not specific,2.0,OLQ (pp) ADA,1-3
983,1185,OLQ,AVA,0.0,0.0,1.0,0.0,0.0,1,1.0,0.5,1,0,not specific,1.0,OLQ (pp) AVA,1-3
984,1186,OLQ,AVD,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,OLQ (pp) AVD,1-3
985,1187,OLQ,AVE,0.0,0.0,0.0,24.0,0.0,1,24.0,24.0,0,1,not specific,24.0,OLQ (pp) AVE,>10
986,1189,OLQ,AVJ,0.0,0.0,0.0,0.0,7.0,1,7.0,7.0,0,1,not specific,7.0,OLQ (pp) AVJ,>3-10
987,1190,OLQ,BDU,0.0,0.0,0.0,2.0,3.0,2,5.0,5.0,0,2,pristi_specific,5.0,OLQ (pp) BDU,>3-10
988,1191,OLQ,CEP,0.0,1.0,3.0,7.0,2.0,4,13.0,13.0,2,2,not specific,13.0,OLQ (pp) CEP,>10
989,1192,OLQ,DVA,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific,1.0,OLQ (pp) DVA,1-3
