,pre,post,witvliet_1_syn,witvliet_2_syn,witvliet_3_syn,witvliet_4_syn,witvliet_5_syn,witvliet_6_syn,cel_jsh_syn,cel_n2u_syn,witvliet_7_syn,witvliet_8_syn,pristi_s14_syn,pristi_s15_syn,conserved_syn,average_size_syn,elegans_sum_syn,pristi_sum_syn,elegans_specific_syn,pristi_specific_syn,specific_syn,average_cel_syn_size,average_pristi_syn_size
638,AVA,SMD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2,2.5,1,1,no,no,not specific,0.1,2.0
639,AVA,URY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,4.0,2,17.5,0,2,no,yes,pristi_specific,0.0,17.5
640,AVB,AIB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
641,AVB,AVA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1,6.0,1,0,no,no,not specific,0.6,0.0
642,AVB,AVB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,2.0,1,0,no,no,not specific,0.2,0.0
643,AVB,AVD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,4,1.5,2,2,no,no,not specific,0.2,2.0
644,AVB,AVJ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,24.0,20.0,4,11.75,2,2,no,no,not specific,0.3,22.0
645,AVB,AVK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,no,no,not specific,0.0,0.5
646,AVB,AWA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,2,6.5,0,2,no,yes,pristi_specific,0.0,6.5
647,AVB,AWB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,14.0,2,44.0,0,2,no,yes,pristi_specific,0.0,44.0
648,AVB,DVA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,6.0,3,3.3333333333333335,1,2,no,no,not specific,0.2,4.0
649,AVB,DVC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1,7.0,0,1,no,no,not specific,0.0,3.5
650,AVB,PVC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,68.0,55.0,3,41.666666666666664,1,2,no,no,not specific,0.2,61.5
651,AVB,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,30.0,2,34.0,0,2,no,yes,pristi_specific,0.0,34.0
652,AVB,RIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1,7.0,0,1,no,no,not specific,0.0,3.5
653,AVB,RIF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,9.0,2,24.0,0,2,no,yes,pristi_specific,0.0,24.0
654,AVB,RIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,7.0,2,22.5,0,2,no,yes,pristi_specific,0.0,22.5
655,AVB,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,2.0,0,1,no,no,not specific,0.0,1.0
656,AVB,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2,3.0,0,2,no,yes,pristi_specific,0.0,3.0
657,AVB,URX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,0,1,no,no,not specific,0.0,0.5
658,AVB,URY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1,10.0,0,1,no,no,not specific,0.0,5.0
659,AVD,ALA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
660,AVD,AVJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,2,3.0,1,1,no,no,not specific,0.1,2.5
661,AVD,AWB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,10.0,2,31.5,0,2,no,yes,pristi_specific,0.0,31.5
662,AVD,PVC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,13.0,2,20.0,0,2,no,yes,pristi_specific,0.0,20.0
663,AVD,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,10.0,2,27.0,0,2,no,yes,pristi_specific,0.0,27.0
664,AVD,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,no,no,not specific,0.0,0.5
665,AVD,RIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2,2.0,0,2,no,yes,pristi_specific,0.0,2.0
666,AVD,RIF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,no,no,not specific,0.0,0.5
667,AVD,RIG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2,3.0,0,2,no,yes,pristi_specific,0.0,3.0
668,AVD,RMG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,3.0,0,1,no,no,not specific,0.0,1.5
669,AVD,URY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,13.0,2,22.0,0,2,no,yes,pristi_specific,0.0,22.0
670,AVE,AIZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
671,AVE,ALM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
672,AVE,AVJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,2,6.5,0,2,no,yes,pristi_specific,0.0,6.5
673,AVE,AVK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1,13.0,0,1,no,no,not specific,0.0,6.5
674,AVE,AVL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,3.0,0,1,no,no,not specific,0.0,1.5
675,AVE,AWC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1,6.0,0,1,no,no,not specific,0.0,3.0
676,AVE,BAG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,2,4.5,0,2,no,yes,pristi_specific,0.0,4.5
677,AVE,CEP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,15.0,3,12.333333333333334,1,2,no,no,not specific,0.1,18.0
678,AVE,DVA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,20.0,2,26.5,0,2,no,yes,pristi_specific,0.0,26.5
679,AVE,DVC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1,7.0,0,1,no,no,not specific,0.0,3.5
680,AVE,OLL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,67.0,36.0,3,34.666666666666664,1,2,no,no,not specific,0.1,51.5
681,AVE,OLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,1,24.0,0,1,no,no,not specific,0.0,12.0
682,AVE,PVC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,2.0,0,1,no,no,not specific,0.0,1.0
683,AVE,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1,3.0,0,1,no,no,not specific,0.0,1.5
684,AVE,PVT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,2.0,0,1,no,no,not specific,0.0,1.0
685,AVE,RIB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,31.0,2,37.0,0,2,no,yes,pristi_specific,0.0,37.0
686,AVE,RIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,2.0,0,1,no,no,not specific,0.0,1.0
687,AVE,RIF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1,10.0,0,1,no,no,not specific,0.0,5.0
688,AVE,RIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,1.0,1,1,no,no,not specific,0.1,0.5
689,AVE,RIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,2,6.5,0,2,no,yes,pristi_specific,0.0,6.5
690,AVE,RMD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,no,no,not specific,0.0,0.5
691,AVE,RME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,2,7.0,0,2,no,yes,pristi_specific,0.0,7.0
692,AVE,RMG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1,3.0,1,0,no,no,not specific,0.3,0.0
693,AVE,SAA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,12.0,2,15.5,0,2,no,yes,pristi_specific,0.0,15.5
694,AVE,URX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
695,AVE,URY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,32.0,2,72.0,0,2,no,yes,pristi_specific,0.0,72.0
696,AVH,ADA,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,3,0,no,no,not specific,0.3,0.0
697,AVH,ADF,1.0,2.0,4.0,5.0,7.0,5.0,3.0,5.0,3.0,6.0,0.0,0.0,10,4.1,10,0,yes,no,cel_specific,4.1,0.0
698,AVH,ADL,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,8,1.25,8,0,no,no,not specific,1.0,0.0
699,AVH,AFD,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
700,AVH,AIA,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3,1.0,3,0,no,no,not specific,0.3,0.0
701,AVH,AIB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
702,AVH,AIM,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
703,AVH,AIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2,1.5,2,0,no,no,not specific,0.3,0.0
704,AVH,AIZ,1.0,2.0,3.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2.3333333333333335,6,0,no,no,not specific,1.4,0.0
705,AVH,ASE,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.5,2,0,no,no,not specific,0.3,0.0
706,AVH,ASH,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,8,1.25,8,0,no,no,not specific,1.0,0.0
707,AVH,ASK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
708,AVH,AVA,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,6,1.5,6,0,no,no,not specific,0.9,0.0
709,AVH,AVB,0.0,1.0,0.0,0.0,3.0,0.0,0.0,6.0,1.0,5.0,0.0,0.0,5,3.2,5,0,no,no,not specific,1.6,0.0
710,AVH,AVD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2,1.5,2,0,no,no,not specific,0.3,0.0
711,AVH,AVE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
712,AVH,AVH,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1.0,2,0,no,no,not specific,0.2,0.0
713,AVH,AVJ,0.0,0.0,0.0,1.0,2.0,0.0,4.0,8.0,2.0,4.0,0.0,0.0,6,3.5,6,0,no,no,not specific,2.1,0.0
714,AVH,AWA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
715,AVH,AWB,0.0,3.0,3.0,8.0,11.0,1.0,2.0,4.0,5.0,6.0,0.0,0.0,9,4.777777777777778,9,0,no,no,not specific,4.3,0.0
716,AVH,BAG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
717,AVH,BDU,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4,1.0,4,0,no,no,not specific,0.4,0.0
718,AVH,CEP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
719,AVH,DVA,1.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,1.0,0.0,0.0,9,1.7777777777777777,9,0,no,no,not specific,1.6,0.0
720,AVH,OLQ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
721,AVH,PVC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2,1.5,2,0,no,no,not specific,0.3,0.0
722,AVH,PVP,0.0,1.0,1.0,1.0,3.0,2.0,5.0,11.0,7.0,5.0,0.0,0.0,9,4.0,9,0,no,no,not specific,3.6,0.0
723,AVH,PVQ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
724,AVH,RIC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
725,AVH,RIF,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5,1.0,5,0,no,no,not specific,0.5,0.0
726,AVH,RIG,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3,1.0,3,0,no,no,not specific,0.3,0.0
727,AVH,RIH,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
728,AVH,RIM,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6,1.0,6,0,no,no,not specific,0.6,0.0
729,AVH,RIR,0.0,0.0,3.0,1.0,3.0,6.0,4.0,10.0,7.0,13.0,0.0,0.0,8,5.875,8,0,no,no,not specific,4.7,0.0
730,AVH,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1,3.0,1,0,no,no,not specific,0.3,0.0
731,AVH,SIA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1.0,2,0,no,no,not specific,0.2,0.0
732,AVH,SMB,0.0,1.0,0.0,3.0,4.0,2.0,2.0,12.0,6.0,10.0,0.0,0.0,8,5.0,8,0,no,no,not specific,4.0,0.0
733,AVH,SMD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2,1.5,2,0,no,no,not specific,0.3,0.0
734,AVH,URX,0.0,0.0,1.0,1.0,2.0,5.0,5.0,0.0,2.0,1.0,0.0,0.0,7,2.4285714285714284,7,0,no,no,not specific,1.7,0.0
735,AVJ,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
736,AVJ,AIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
737,AVJ,AIY,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4,1.25,4,0,no,no,not specific,0.5,0.0
738,AVJ,ALM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1,3.0,1,0,no,no,not specific,0.3,0.0
739,AVJ,ASH,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1.0,3,0,no,no,not specific,0.3,0.0
740,AVJ,ASK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
741,AVJ,AVA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4,1.0,4,0,no,no,not specific,0.4,0.0
742,AVJ,AVB,1.0,0.0,2.0,4.0,7.0,6.0,8.0,19.0,11.0,7.0,0.0,0.0,9,7.222222222222222,9,0,no,no,not specific,6.5,0.0
743,AVJ,AVD,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,5,1.2,5,0,no,no,not specific,0.6,0.0
744,AVJ,AVE,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
745,AVJ,AVH,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2,1.5,2,0,no,no,not specific,0.3,0.0
746,AVJ,AVJ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,2,0,no,no,not specific,0.2,0.0
747,AVJ,AWB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,19.0,2,19.5,0,2,no,yes,pristi_specific,0.0,19.5
748,AVJ,BDU,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,16.0,3,11.666666666666666,1,2,no,no,not specific,0.1,17.0
749,AVJ,DVA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,no,no,not specific,0.0,0.5
750,AVJ,FLP,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3,1.6666666666666667,3,0,no,no,not specific,0.5,0.0
751,AVJ,OLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,2,4.5,0,2,no,yes,pristi_specific,0.0,4.5
752,AVJ,PVC,2.0,1.0,0.0,3.0,4.0,4.0,5.0,19.0,8.0,4.0,27.0,8.0,11,7.7272727272727275,9,2,no,no,not specific,5.0,17.5
753,AVJ,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.0,3,4.333333333333333,1,2,no,no,not specific,0.1,6.0
754,AVJ,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,13.0,2,23.5,0,2,no,yes,pristi_specific,0.0,23.5
755,AVJ,RIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2,1.5,0,2,no,yes,pristi_specific,0.0,1.5
756,AVJ,RID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2,1.5,2,0,no,no,not specific,0.3,0.0
757,AVJ,RIF,0.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,6.0,2.0,6,2.5,4,2,no,no,not specific,0.7,4.0
758,AVJ,RIM,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,3,2.6666666666666665,2,1,no,no,not specific,0.2,3.0
759,AVJ,RIS,0.0,0.0,0.0,0.0,2.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,6,1.8333333333333333,6,0,no,no,not specific,1.1,0.0
760,AVJ,SIB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,2.0,0,1,no,no,not specific,0.0,1.0
761,AVJ,SMB,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,2,0,no,no,not specific,0.2,0.0
762,AVJ,URY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1,8.0,0,1,no,no,not specific,0.0,4.0
763,AVK,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,no,no,not specific,0.0,0.0
764,AVK,AIB,1.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,6,1.8333333333333333,6,0,no,no,not specific,1.1,0.0
765,AVK,ALN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
766,AVK,AVA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,no,no,not specific,0.0,0.0
767,AVK,AVB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2,1.5,2,0,no,no,not specific,0.3,0.0
768,AVK,AVE,4.0,3.0,5.0,5.0,7.0,4.0,6.0,6.0,8.0,7.0,0.0,0.0,10,5.5,10,0,yes,no,cel_specific,5.5,0.0
769,AVK,AVK,0.0,1.0,0.0,2.0,1.0,0.0,2.0,5.0,0.0,4.0,5.0,0.0,7,2.857142857142857,6,1,no,no,not specific,1.5,2.5
770,AVK,AVL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,5,1.8,3,2,no,no,not specific,0.5,2.0
771,AVK,DVA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,2.0,0,1,no,no,not specific,0.0,1.0
772,AVK,DVB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,no,no,not specific,0.0,0.0
773,AVK,DVC,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,11.0,0.0,4,3.75,3,1,no,no,not specific,0.4,5.5
774,AVK,FLP,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
775,AVK,PVP,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,3,0,no,no,not specific,0.3,0.0
776,AVK,PVT,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,2,24.0,1,1,no,no,not specific,0.1,23.5
777,AVK,RIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1,9.0,0,1,no,no,not specific,0.0,4.5
778,AVK,RIC,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
779,AVK,RIG,2.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,5.0,0.0,0.0,7.0,8,2.625,7,1,no,no,not specific,1.4,3.5
780,AVK,RIM,5.0,8.0,8.0,7.0,10.0,9.0,9.0,13.0,14.0,14.0,61.0,46.0,12,17.0,10,2,no,no,core,9.7,53.5
781,AVK,RIS,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,6.0,11.0,3.0,3.0,7,4.285714285714286,5,2,no,no,not specific,2.4,3.0
782,AVK,RIV,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0,3.0,2.0,0.0,6,2.5,5,1,no,no,not specific,1.3,1.0
783,AVK,RMD,1.0,3.0,3.0,2.0,5.0,3.0,0.0,4.0,6.0,12.0,0.0,8.0,10,4.7,9,1,no,no,not specific,3.9,4.0
784,AVK,RMG,1.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,7,1.5714285714285714,6,1,no,no,not specific,1.0,0.5
785,AVK,SAA,1.0,7.0,4.0,3.0,8.0,4.0,3.0,7.0,7.0,6.0,3.0,4.0,12,4.75,10,2,no,no,core,5.0,3.5
786,AVK,SIA,0.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,0.0,2.0,9.0,5.0,7,3.5714285714285716,5,2,no,no,not specific,1.1,7.0
787,AVK,SIB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2,1.5,2,0,no,no,not specific,0.3,0.0
788,AVK,SMB,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,0.0,0.0,5,1.8,5,0,no,no,not specific,0.9,0.0
789,AVK,SMD,0.0,0.0,1.0,1.0,0.0,3.0,3.0,4.0,6.0,5.0,0.0,0.0,7,3.2857142857142856,7,0,no,no,not specific,2.3,0.0
790,AVK,URY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1,7.0,0,1,no,no,not specific,0.0,3.5
791,AVL,AVA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,no,no,not specific,0.0,0.0
792,AVL,AVK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,2.0,1,0,no,no,not specific,0.2,0.0
793,AVL,BAG,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
794,AVL,CEP,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
795,AVL,DVB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,no,no,not specific,0.0,0.0
796,AVL,DVC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,2,4.5,1,1,no,no,not specific,0.3,3.0
797,AVL,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1,3.0,1,0,no,no,not specific,0.3,0.0
798,AVL,PVT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,0.0,3,5.0,2,1,no,no,not specific,0.2,6.5
